Katsesõna	Tähendus	vastus	põhjendus
spets	"inimene, kes teab teatud valdkonnast palju	 inimene, kes tunneb hästi oma ala, hrl vastava haridusega inimene"	informaalsetes	Sõna 'spets' on lühend sõnast 'spetsialist' ning seda kasutatakse pigem informaalsetes kontekstides. See on kõnekeelne variant, mida kohtab sageli suulises kõnes, blogides, foorumites ja sotsiaalmeedia postitustes. Formaalsetes tekstides (nt ametlikud dokumendid, teadusartiklid) kasutatakse tavaliselt täispikka vormi 'spetsialist' või täpsemat ametinimetust. 'Spets' kannab endas teatavat familiaarsust ja on stiililt vabam, mistõttu sobib see paremini mitteametlikku keelekasutusse.
stepsel	paikne seadis, millesse torgatakse pistik, et elektririistu vooluvõrku ühendada	neutraalsetes/formaalsetes	"Sõna ""stepsel"" on eesti keeles levinud tehniline termin, mida kasutatakse nii igapäevases kõnes kui ka tehnilistes tekstides. See on laensõna, mis on eesti keeles kodunenud ja mida kasutatakse neutraalses kontekstis, kui räägitakse elektriühendustest. Kuigi tänapäeval võib kohata ka sünonüüme nagu ""pistikupesa"", on ""stepsel"" endiselt laialt kasutusel olev neutraalne termin, mis ei kanna endas informaalset varjundit. Seda kasutatakse nii tehnilistes juhendites, kasutusjuhendites kui ka tavapärases suhtluses, kui räägitakse elektriühendusest."
studeerima	(kõrgkoolis) õppima	neutraalsetes/formaalsetes	"Sõna ""studeerima"" tähenduses ""(kõrgkoolis) õppima"" on pigem neutraalse või formaalse registri sõna. See on võõrsõna, mis on eesti keeles kasutusel olnud pikka aega, eriti akadeemilises kontekstis. Seda kasutatakse sageli ametlikumas kõnepruugis, näiteks ülikoolide materjalides, elulookirjeldustes või formaalsetes vestlustes. Kuigi tänapäeval kasutatakse sagedamini sõna ""õppima"", ei ole ""studeerima"" siiski markeeritult informaalne, vaid pigem neutraalne või kergelt formaalne väljend."
studeerima	uurima, tundma õppima	neutraalsetes/formaalsetes	Sõna 'studeerima' tähenduses 'uurima, tundma õppima' on pigem neutraalse või formaalse registri sõna. See on laensõna, mida kasutatakse sageli akadeemilises või haritumas kontekstis. Seda võib kohata kirjandusteostes, teaduslikes tekstides või harituma keelekasutusega inimeste kõnes. Kuigi tänapäeval on selle asemel sageli kasutusel omasõna 'õppima' või 'uurima', ei ole 'studeerima' otseselt vananenud, vaid pigem kuulub neutraalsesse või formaalsemasse keelekasutusse.
surmalaupäev	(aja kohta vahetult enne surma, surma läheduse kohta)	neutraalsetes/formaalsetes	"Sõna ""surmalaupäev"" tähenduses ""aeg vahetult enne surma"" on pigem kirjanduslik, poeetiline või religioosne väljend, mida kohtab eelkõige ilukirjanduses, religioossetes tekstides või kõrgemas stiilis arutlustes surma teemal. See ei ole argikõnes või informaalsetes kontekstides tavapärane väljend. Sõna kannab teatud pühalikkust ja tõsidust, mis sobib neutraalsete või formaalsete kontekstidega, kus käsitletakse surma teemat väärikalt ja sügavamõtteliselt."
susla	endisaegne kitsarööpmelise raudtee rong või vedur	neutraalsetes/formaalsetes	"Sõna ""susla"" tähenduses ""endisaegne kitsarööpmelise raudtee rong või vedur"" on pigem tehniline või ajalooline termin, mida kasutatakse neutraalses või formaalses kontekstis, näiteks ajaloolistes ülevaadetes, muuseumitekstides või raudteetranspordi kirjeldustes. See ei ole slängisõna ega eriti levinud igapäevases kõnekeeles, vaid pigem spetsiifiline termin, mis tähistab konkreetset ajaloolist transpordivahendit. Sõnal puuduvad ilmsed informaalse kasutuse tunnused."
säh	(andmise, pakkumisega kaasnev väljend:) võta! võta vastu!	informaalsetes	"Sõna ""säh"" on kõnekeelne väljend, mida kasutatakse peamiselt suulises kõnes või informaalses kirjalikus suhtluses. See on emotsionaalne hüüdsõna, mida kasutatakse millegi pakkumisel või andmisel. Seda kohtab sageli ilukirjanduses tegelaste otsekõnes, sotsiaalmeedia postitustes, foorumites ja muudes mitteametlikes suhtluskontekstides. Formaalsetes tekstides (ametlikud kirjad, teadusartiklid, ametlikud dokumendid) selle asemel kasutatakse neutraalsemaid väljendeid. ""Säh"" kannab endas teatavat familiaarsust ja vahetut suhtlust, mis on omane just informaalsele keelekasutusele."
sähke	(andmise, ulatamise, pakkumisega kaasnev väljend:) võtke (vastu)!	informaalsetes	"Sõna ""sähke"" on kõnekeelne väljend, mida kasutatakse peamiselt suulises kõnes või informaalses suhtluses. See on lühike, emotsionaalne ja otsekohene väljend, mida kasutatakse midagi ulatades või pakkudes. Formaalsetes tekstides või ametlikus suhtluses kasutataks selle asemel neutraalsemaid väljendeid nagu ""palun võtke"" või ""palun"". ""Sähke"" esineb tüüpiliselt dialoogides, ilukirjanduses tegelaste kõnes või informaalses suhtluses, mis viitab selgelt selle informaalsele registrile."
sünt	klaverit meenutav elektrooniline muusikariist, mis tekitab ja töötleb helisid	neutraalsetes/formaalsetes	"Sõna ""sünt"" on muusikavaldkonna terminoloogia osa, mis tähistab süntesaatorit ehk elektroonilist muusikariista. Seda kasutatakse neutraalsetes kontekstides nagu muusikakriitika, muusikaajakirjad, kontsertide tutvustused ja muusikaalased õppematerjalid. Kuigi see on lühendvorm pikemast sõnast ""süntesaator"", ei ole see tingimata informaalne, vaid pigem valdkonnaspetsiifiline termin, mida kasutatakse ka formaalsetes muusikaalastes tekstides. Sõna ei sisalda slängilikke elemente ega ole oma olemuselt kõnekeelne."
süümekas	suur hingeline kannatus omaenese (halbade) tegude ja teistele põhjustatad kahju pärast, südametunnistuse piin	informaalsetes	"Sõna ""süümekas"" on kõnekeelne lühendvorm sõnast ""südametunnistuse piinamine"" või ""süümepiin"". See on emotsionaalselt laetud väljend, mida kasutatakse pigem informaalsetes kontekstides nagu blogid, foorumid ja sotsiaalmeedia postitused, kus inimesed väljendavad oma isiklikke tundeid ja kogemusi. Formaalsetes tekstides (nt teadusartiklid, ametlikud dokumendid) kasutatakse tavaliselt neutraalsemaid väljendeid nagu ""süümepiin"" või ""südametunnistuse piin"". ""Süümekas"" on oma lühendatud ja familiaarse kõlaga selgelt informaalse registri sõna."
süütis	süüde, tulehakatis	ei kohaldu	Minu treeningandmetes ei ole piisavalt näiteid sõna 'süütis' kasutamisest tähenduses 'süüde, tulehakatis', et teha kindlat järeldust selle registrilise kuuluvuse kohta. Sõna tundub olevat spetsiifilisem termin, mis võib esineda nii tehnilistes tekstides kui ka igapäevases kõnepruugis, kuid selget registrilist eristust ei ole võimalik teha olemasolevate andmete põhjal.
tagument	istmik, tagumik	informaalsetes	Sõna 'tagument' tähenduses 'istmik, tagumik' on pigem kõnekeelne või humoorikas variant, mida kasutatakse informaalsetes kontekstides. See on sõnamängulisem ja vähem tavaline kui neutraalsed sõnad 'tagumik' või 'istmik'. Sõna 'tagument' sellisel kujul ei ole eesti keeles laialdaselt kasutusel ametlikes või formaalsetes tekstides, vaid pigem huumorivõtmes või vabamas suhtluses.
taguots	tagumik, istmik	informaalsetes	"Sõna 'taguots' tähenduses 'tagumik, istmik' on pigem kõnekeelne ja levinud informaalsetes kontekstides. See on eufemistlik ja veidi humoorikas viis viidata inimese tagumikule, mida kasutatakse pigem vabamas suhtluses, mitte ametlikes või formaalsetes tekstides. Neutraalsetes kontekstides kasutatakse tavaliselt sõnu nagu 'tagumik' või 'istmik', mis on stilistiliselt neutraalsemad. 'Taguots' sisaldab teatud kujundlikkust, kus inimkeha osa kirjeldatakse kui ""otsa"" või äärmist punkti, mis annab sõnale kõnekeelse varjundi."
tagupool	"kehaosa, millel istutakse	 see osa kehast, mille peal sa istud"	neutraalsetes/formaalsetes	"Sõna ""tagupool"" on eesti keeles neutraalne anatoomilise kehaosa nimetus, mida kasutatakse viisakas kõnepruugis, kui soovitakse vältida otsesemaid või familiaarsemaid väljendeid (nagu ""tagumik"" või ""perse""). See on pigem ametlikum või neutraalsem väljend, mida võib kohata näiteks meditsiinilistes tekstides, ametlikes kirjeldustes või viisakas kõnepruugis. Sõna ""tagupool"" on eufemistlik ja sobib kasutamiseks ka formaalsetes kontekstides, kus otsesemad väljendid võiksid tunduda kohatuna."
takkajärele	"millegi toimumisest hiljem, mingi aja järel	 millegi toimumisest hiljem, pärastpoole, teatud aja järel"	neutraalsetes/formaalsetes	"Sõna ""takkajärele"" on eesti keeles levinud väljend, mida kasutatakse peamiselt neutraalsetes ja formaalsetes kontekstides, kui viidatakse millelegi, mis toimub või selgub pärast sündmuse toimumist. See on kirjakeelne väljend, mida kohtab sageli ajakirjanduses, ametlikes tekstides ja kirjandusteostes. Näiteks: ""Takkajärele mõeldes oleks pidanud teisiti toimima"" või ""Otsus tehti takkajärele, kui kõik faktid olid selgunud"". Väljend ei ole eriti omane väga informaalsetele suhtluskeskkondadele nagu chat-vestlused või sotsiaalmeedia postitused, kus kasutatakse pigem lühemaid ja kõnekeelsemaid väljendeid nagu ""tagantjärele"" või ""hiljem""."
takkatraavi	muule lisaks, ka veel	informaalsetes	"Sõna ""takkatraavi"" tähenduses ""muule lisaks, ka veel"" on pigem kõnekeelne väljend, mida kohtab sagedamini informaalsetes kontekstides. See on kujundlik väljend, mis pärineb hobuste liikumisviisist (traav), kuid on ülekantud tähenduses kasutusel. Selliseid kujundlikke ja veidi murdelise varjundiga väljendeid kasutatakse tavaliselt vabamas suhtluses, blogides, foorumites ja sotsiaalmeedia postitustes, mitte ametlikes dokumentides või akadeemilistes tekstides. Väljend annab tekstile kõnekeelse ja vahetu tooni."
tankist	isik, kelle nime all tegutseb keegi teine	informaalsetes	"Sõna 'tankist' tähenduses 'isik, kelle nime all tegutseb keegi teine' on slängisõna, mida kasutatakse peamiselt informaalsetes kontekstides. See on kõnekeelne väljend, mis on levinud eriti majandus- ja äritegevusega seotud mitteametlikes aruteludes, foorumites ja meediakommentaarides, kus räägitakse variisikutest või nn ""peidetud"" omanikest. Formaalsetes või ametlikes tekstides kasutatakse selle asemel neutraalsemaid termineid nagu ""variisik"", ""esindaja"" või ""peidetud omanik"". Sõna pärineb vene keelest ja on kujunenud kõnekeelseks väljendiks."
tatikas	(lapse, liiga noore inimese kohta, ka halvustavalt või sõimusõnana)	informaalsetes	"Sõna ""tatikas"" tähenduses ""laps, liiga noor inimene"" on selgelt informaalse registri sõna, mida kasutatakse peamiselt kõnekeeles, sotsiaalmeedia postitustes, foorumites ja muudes mitteametlikes suhtluskontekstides. Sõnal on halvustav varjund, eriti kui seda kasutatakse sõimusõnana, mis muudab selle formaalsetes või neutraalsetes kontekstides ebasobivaks. Formaalsetes tekstides (nt ametlikud dokumendid, uudised, teadusartiklid) kasutatakse tavaliselt neutraalsemaid sõnu nagu ""laps"", ""nooruk"" või ""alaealine"". ""Tatikas"" on oma kõnekeelsuse ja potentsiaalselt halvustava tooni tõttu selgelt informaalse registri sõna."
tatitõbi	(nohu kohta)	informaalsetes	"Sõna 'tatitõbi' on kõnekeelne, veidi halvustav või humoorikas väljend nohu kohta. See pole meditsiiniline termin, vaid pigem rahvapärane, emotsionaalne väljend. Seda kasutatakse enamasti mitteametlikes suhtlusolukordades, nagu vestlustes sõpradega, sotsiaalmeedia postitustes või foorumites. Formaalsetes tekstides (nt meditsiinilistes dokumentides, ametlikes teadaannetes) kasutatakse neutraalseid termineid nagu ""nohu"" või ""riniit""."
tattnina	(lapse, liiga noore inimese kohta, ka halvustavalt või sõimusõnana)	informaalsetes	"Sõna ""tattnina"" on selgelt informaalse registri sõna, mida kasutatakse peamiselt kõnekeeles ja informaalsetes kontekstides. See on halvustava tooniga väljend, mida kasutatakse enamasti laste või noorte inimeste kohta, viidates nende kogenematusele või ebaküpsusele. Sellist sõna ei kohta ametlikes dokumentides, akadeemilistes tekstides või formaalses suhtluses. Sõna on emotsionaalselt laetud ja sisaldab halvustavat konnotatsiooni, mis on tüüpiline informaalsetele kontekstidele nagu sotsiaalmeedia postitused, foorumid, kommentaariumid või igapäevane kõnekeel. Samuti võib seda kohata ilukirjanduses tegelaste kõnes, kui autor soovib edasi anda informaalset või emotsionaalset kõnepruuki."
teisesooihar	inimene, kes tunneb seksuaalset ja emotsionaalset tõmmet teisest soost inimese vastu	ei kohaldu	"Sõna ""teisesooihar"" ei esine minu treeningandmetes, mistõttu ei saa ma teha järeldusi selle kasutusregistri kohta. Tundub olevat uudissõna või väga haruldane termin, mille kohta mul puuduvad andmed. Tavaliselt kasutatakse selles tähenduses sõna ""heteroseksuaal"", mis on neutraalse registriga termin."
teisesooihar	teisest soost inimese vastu seksuaalset ja emotsionaalset tõmmet tundev	ei kohaldu	"Sõna ""teisesooihar"" ei esine minu treeningandmetes, mistõttu ma ei saa teha järeldusi selle kasutusregistri kohta. Tundub olevat uudissõna või väga haruldane termin, mille kasutuskonteksti ma ei suuda määratleda. Tavaliselt kasutatakse selles tähenduses sõnu nagu ""heteroseksuaal"" või ""heteroseksuaalne""."
tengelpung	"väike kott raha hoidmiseks ja kaasaskandmiseks	 väike kott raha jaoks"	neutraalsetes/formaalsetes	"Sõna ""tengelpung"" on traditsiooniliselt kasutusel olnud neutraalse sõnana, mis tähistab rahakotti või väikest kotti raha hoidmiseks. See ei ole slängisõna ega eriti kõnekeelne väljend, vaid pigem tavapärane sõna, mida võib kohata nii ilukirjanduses kui ka muudes neutraalsetes tekstides. Kuigi tänapäeval võib selle kasutus olla vähenenud ja asendunud sõnadega nagu ""rahakott"" või ""portfell"", ei ole ""tengelpung"" ise stiililt informaalne. Seda võib kohata ka vanemas kirjanduses või formaalsemas kontekstis."
tips	tütarlaps, neiu	informaalsetes	Sõna 'tips' tähenduses 'tütarlaps, neiu' on slängilik väljend, mida kasutatakse peamiselt informaalsetes kontekstides. See on kõnekeelne sõna, mida võib kohata noorte omavahelises suhtluses, internetifoorumites, sotsiaalmeedia postitustes ja muudes mitteametlikes suhtlussituatsioonides. Neutraalsetes või formaalsetes tekstides (nagu ametlikud dokumendid, uudised, teadusartiklid) kasutatakse tavaliselt neutraalsemaid sõnu nagu 'neiu', 'tütarlaps' või 'noor naine'.
tipsi	tütarlaps, neiu	informaalsetes	Sõna 'tipsi' tähenduses 'tütarlaps, neiu' on slängilik väljend, mida kasutatakse peamiselt kõnekeeles ja informaalsetes suhtluskontekstides. See ei ole neutraalne või formaalne sõna, mida leiaks ametlikes tekstides või formaalses kirjakeeles. Seda tüüpi sõnu kohtab pigem noortekeeles, internetisuhtluses, blogides ja sotsiaalmeedia postitustes. Sõnal on kerge familiaarne või isegi veidi alahindav varjund, mis ei sobi ametlikku või neutraalsesse keelekasutusse.
tissitama	last rinnaga toitma	informaalsetes	"Sõna ""tissitama"" tähenduses ""last rinnaga toitma"" on selgelt informaalse registri sõna, kuna see on tuletatud slängisõnast ""tiss"" (rinnanibud, rinnad), mis on kõnekeelne ja familiaarne. Neutraalsetes või formaalsetes kontekstides kasutatakse tavaliselt väljendeid nagu ""rinnaga toitma"", ""imetama"" või ""rinda andma"". ""Tissitama"" esineb pigem vabamas suhtluses, blogides, foorumites või sotsiaalmeedia postitustes, kus emad omavahel lapsehooldusteemadel vestlevad, mitte ametlikes või meditsiinilistes tekstides."
tohm	rumal, ohmakas, loll	informaalsetes	Sõna 'tohm' tähenduses 'rumal, ohmakas, loll' on selgelt informaalse registri sõna. See on halvustava tooniga slängisõna, mida kasutatakse eelkõige kõnekeeles ja informaalsetes kirjalikes kontekstides nagu sotsiaalmeedia, foorumid või mitteametlikud vestlused. Seda tüüpi solvavad või halvustavad isikulised nimetused on harva neutraalse või formaalse registri osad. Sõna 'tohm' ei ole tavaline kirjakeelne sõna, mida leiaks ametlikes dokumentides või akadeemilistes tekstides.
tohmakas	rumal, ohmakas, loll	informaalsetes	"Sõna ""tohmakas"" tähenduses ""rumal, ohmakas, loll"" on selgelt informaalse registri sõna. See on halvustava tooniga nimisõna, mida kasutatakse enamasti kõnekeeles, sotsiaalmeedia postitustes, foorumites ja muudes mitteametlikes suhtluskontekstides. Seda tüüpi sõnu välditakse tavaliselt ametlikes dokumentides, akadeemilistes tekstides või formaalses kõnes. Sünonüümid nagu ""loll"" ja ""ohmakas"" on samuti informaalse registri sõnad, mis viitab sellele, et ""tohmakas"" kuulub samasse registrisse."
