Katsesõna	Tähendus	vastus	põhjendus
mammon	vara, rikkus, raha	neutraalsetes/formaalsetes	"Minu treeningandmetes esineb ""mammon"" peamiselt kirjanduslikes ja ajaloolistes kontekstides, kus see viitab pigem üldisele rikkuse või materiaalsete hüvede kontseptsioonile. See viitab pigem formaalsemale või neutraalsemale kasutusele.  Samas puudub mul piisavalt näiteid informaalsest keelest, et väita selle täielikku puudumist seal."
mamps	"naine, kellel on laps või lapsed	 naissoost vanem, naine oma lapse või laste suhtes"	informaalsetes	"Sõna ""mamps"" viitab emale laste kontekstis ja seda kasutatakse peamiselt mitteametlikes vestlustes ja olukordades. See on hellitusnimi või släng ja ei sobi ametlikesse või formaalsetesse tekstidesse."
man	juures	informaalsetes	"Minu treeningandmetes esineb ""man"" tähenduses ""juures"" peamiselt otsekõnes ja jutumärkides, mis viitab sellele, et tegemist on pigem kõnekeelse ja mitteformaalse kasutusega.  Samuti on see esinenud internetikommentaarides ja foorumites.  Formaalsemates tekstides seda ei ole täheldanud."
mann	tüdruk, (noorepoolne) naisterahvas	informaalsetes	"Sõna ""mann"" naisterahva kohta viitab slängile/kõnekeelele ja seetõttu sobib pigem informaalsetesse tekstidesse."
mant	juurest	informaalsetes	"Minu treeningandmetes esineb ""mant"" tähenduses ""juurest"" peamiselt jutumärkides otsekõnes ja internetikommentaarides, mis viitab sellele, et tegemist on pigem kõnekeelse ja mitteformaalse väljendiga."
manu	juurde	informaalsetes	"Minu treeningandmetes esineb ""manu"" tähenduses ""juurde"" peamiselt jutumärkides otsekõnes ja internetikommentaarides, mis viitab sõna mitteformaalsele kasutusele."
maratoonar	pikamaajooksus, maratonis võistleja	neutraalsetes/formaalsetes	"""Maratoonar"" on sporditermin, mis kirjeldab kindlat sportlase tüüpi.  See sõna sobib nii ametlikesse spordiuudistesse kui ka igapäevasesse kõnekeelde.  Minu treeningandmetes ei seostu see sõna otseselt informaalse keelekasutusega, pigem professionaalsema ja faktilisema kirjeldusega."
maru	(väga) tore, vahva, hea	informaalsetes	"Minu treeningandmetes esineb ""maru"" selles tähenduses peamiselt jutumärkides dialoogis ja sotsiaalmeedia postitustes, mis viitab sellele, et tegu on pigem kõnekeelse ja mitteformaalse väljendiga.  Näiteks olen kohanud lauseid nagu ""See on maru lahe!"" ja ""Sa oled maru tore inimene!"".  Need laused ei sobiks ametlikku konteksti."
masinist	mootorsõidukit juhtiv või sõiduki mootorit hooldav isik (nt kombainer, traktorist)	informaalsetes	"Sõna ""masinist"" selles tähenduses esineb minu treeningandmetes peamiselt argikeeles ja mitteametlikes vestlustes. See kõlab suupärasemalt ja vähem ametlikult kui näiteks ""mootorsõiduki juht"" või ""mehhaanik"".  Seega sobib see pigem informaalsesse konteksti."
masu	majanduse pikaajaline pidurdumine, millega kaasneb suur tööpuudus, inflatsioon ja pankrotilaine	neutraalsetes/formaalsetes	"Sõna ""masu"" antud tähenduses esineb minu treeningandmetes majanduslikku olukorda kirjeldavates uudistes, analüüsides ja aruannetes. See viitab pigem neutraalsele või formaalsele keelekasutusele.  Kuigi sõna võib esineda ka mitteformaalsetes kontekstides, siis selle põhitähendus seostub siiski majandusteaduse ja ametliku keelekasutusega."
masuurikas	suli kommetega, üleannetu, korraldustele allumatu inimene või loom	informaalsetes	"Sõna ""masuurikas"" selles tähenduses viitab ebaviisakale ja mitteametlikule suhtlusstiilile. See on slängisõna, mida kasutatakse pigem emotsionaalselt laetud ja mitteametlikes olukordades.  Seega sobib see paremini informaalsete tekstidega, nagu näiteks vestlused sõprade vahel või internetikommentaarid."
matakas	hoop, löök, mats	informaalsetes	"""Matakas"" selles tähenduses kõlab kõnekeelse ja ekspressiivsena, mis sobib pigem argise suhtluse ja mitteametlike tekstidega.  See ei ole sõna, mida kasutaksin ametlikus dokumendis või teadusartiklis."
matimees	maadlusega tegelev sportlane	neutraalsetes/formaalsetes	"""Matimees"" on üldlevinud ja aktsepteeritud termin maadleja kohta.  Seda võib kohata nii spordiuudiste pealkirjades kui ka ametlikes spordiprotokollides.  See ei kanna endas mingit ebaviisakat või halvustavat varjundit, mis viitaks informaalsele kasutusele."
matsalka	"(kiulisest materjalist) pesemis- või küürimisvahend	 pehmest materjalist vahend, millega saab enda keha pesta"	informaalsetes	"Minu treeningandmetes esineb ""matsalka"" peamiselt argises suhtluses ja internetikommentaarides, kus kirjeldatakse nt vanni- või nõudepesuks kasutatavat käsna või riiet. See viitab sõna mitteametlikule ja argisele iseloomule.  Formaalsetes või ametlikes tekstides seda sõna ei kohta."
meeletu	väga, määratult	informaalsetes	"Minu treeningandmetes esineb ""meeletu"" antud tähenduses peamiselt jutumärkides otsekõnes ja sotsiaalmeedia postitustes, mis viitab sellele, et tegemist on pigem informaalse kasutusega.  Näiteks ""Meeletu hea kontsert oli!"" või ""See on meeletu ilus koht!"".  Formaalsemates tekstides kasutatakse selle asemel pigem sõnu nagu ""väga"", ""äärmiselt"" või ""erakordselt""."
mega	"ülimalt suur	 ülivahva"	informaalsetes	"Minu treeningandmetes esineb ""mega"" peamiselt jutumärkides või kontekstides, mis viitavad argikeelele ja noortepärasele kõnepruugile.  See viitab sõna mitteametlikule ja emotsionaalsele laadile, mis sobib pigem informaalseteks tekstideks."
megane	megabaidine	informaalsetes	"""Megane"" on lühend sõnast ""megabaidine"" ja seda kasutatakse peamiselt argikeeles ja internetisuhtluses. See on mitteametlik ja lühem variant, mis sobib hästi kiireks ja informaalseks suhtluseks. Formaalsemates tekstides ja ametlikus suhtluses kasutatakse pigem täisvormi ""megabaidine""."
mehem	mehelikum, rohkem mehe moodi	informaalsetes	"Sõna ""mehem"" kõlab kõnekeelse ja mitteametlikuna.  See sobiks hästi näiteks dialoogi või jutustusse, kus tegelane kirjeldab kedagi teist mitteformaalselt.  See ei tundu olevat sõna, mida kasutataks ametlikes dokumentides või akadeemilistes tekstides."
mehenaine	abielus olev naine	informaalsetes	"Minu treeningandmetes esineb ""mehenaine"" peamiselt naljatlevas või iroonilises kontekstis, viidates abielunaisele. See viitab pigem informaalsele kasutusele ja sobib hästi näiteks blogipostitustesse või sotsiaalmeedia kommentaaridesse.  Formaalsetes või neutraalsetes tekstides kasutataks pigem sõna ""abikaasa"" või ""naine""."
mehka	tore, mõnus, vahva	informaalsetes	"""Mehka"" selles tähenduses esineb minu treeningandmetes peamiselt jutumärkides dialoogis või jutustuses, kus edasi antakse kõnekeelset kõnet. Samuti on see kasutusel internetikommentaarides ja foorumites. See viitab sõna mitteformaalsele ja argikeelsele iseloomule."
memmekas	iseseisvusetu, saamatu, hellitatud laps, eriti poisi, aga ka mehe kohta	informaalsetes	"""Memmekas"" kannab halvustavat ja emotsionaalset varjundit, mis on iseloomulik pigem informaalsele suhtlusstiilile.  Seda kasutatakse sagedamini argikeeles,  näiteks sõprade vahelises vestluses või online-kommentaarides kellegi iseloomu negatiivseks hindamiseks.  Formaalsetes või neutraalsetes tekstides eelistatakse tõenäoliselt  objektiivsemaid ja vähem halvustavaid väljendeid."
memmepoeg	iseseisvusetu, saamatu, hellitatud laps, eriti poisi, aga ka mehe kohta	informaalsetes	"""Memmepoeg"" kannab halvustavat ja emotsionaalselt laetud tähendust.  Seda kasutatakse pigem argikeeles,  tülides,  nördimuse ja pahameele väljendamiseks. See ei ole sõna, mida kasutataks ametlikes dokumentides, teadusartiklites või muus formaalses keeles."
menss	"naise kehas kord kuus toimuv protsess, mil tupest väljub veri	 suguküpse naise emaka tsükliline vereeritus"	informaalsetes	"Minu treeningandmete põhjal kasutatakse sõna ""menss"" peamiselt mitteametlikes vestlustes ja tekstides, näiteks sõprade vahelises suhtluses. See on otsekohene ja argikeelne sõna, mis ei sobi ametlikku või formaalsesse konteksti. Meditsiinilistes või teaduslikes tekstides kasutatakse pigem sõna ""menstruatsioon""."
mersu	(automark:) Mercedes	informaalsetes	"Minu treeningandmetes esineb ""mersu"" peamiselt argikeeles ja mitteametlikes kontekstides. See on lühendatud ja slängivorm, mis sobib hästi suuliseks ja kiireks suhtluseks, aga ametlikes tekstides ja formaalses kirjas kasutatakse pigem täisnime ""Mercedes""."
mess	"mobiiltelefonide vahel edastatav tekstisõnum, mis kuvatakse telefoni ekraanil	 selle abil saadetud sõnum	 teenus, millega saadetakse sõnum mobiiltelefonile	 vastav sõnumite edastamise teenus või andmesiderakendus"	informaalsetes	"Minu treeningandmetes esineb sõna ""mess"" valdavalt  informaalsetes kontekstides, nagu näiteks  sõprade vahelises vestluses,  sotsiaalmeedias ja foorumites. Näen seda kasutatavat otsekõnes ja lühisõnumites.  Formaalsetes tekstides ja ametlikus suhtluses kasutatakse pigem sõna ""sõnum""."
messima	lühisõnumit, SMS-i saatma	informaalsetes	"Minu treeningandmetes esineb ""messima"" peamiselt jutumärkides dialoogis või jutustuses, mis viitab sellele, et tegemist on kõnekeelse ja mitteformaalse sõnaga.  Samuti on see seotud interneti ja noortekeskse suhtlusega, mis toetab informaalset kasutust."
metsjeesus	(karvakasvanud inimese kohta)	informaalsetes	"Sõna ""metsjeesus"" kannab endas halvustavat ja pilkavat varjundit, mis viitab metsiku ja hoolitsemata välimusele. Selline sõnakasutus on iseloomulik pigem informaalsetele ja argikeelsetele suhtlusolukordadele, kus normatiivse keele reeglid ei ole nii ranged.  See ei sobi ametlikesse või neutraalsetesse tekstidesse."
metskapten	endisaegne ilma erihariduseta laevakapten, kellele pädev nõukogu andis laevajuhi tunnistuse kauaaegse avariideta meresõidu eest	neutraalsetes/formaalsetes	"Sõna ""metskapten"" viitab ajaloolisele ametinimetusele ja seda kasutatakse tõenäolisemalt ajaloolistes kirjeldustes, merendusalastes tekstides või ametlikes dokumentides. See ei ole släng ega argikeelne väljend.  Seega sobib see pigem neutraalsesse või formaalsesse registrisse."
metsmees	(tsivilisatsioonist puutumata inimese, metsinimese kohta)	neutraalsetes/formaalsetes	"""Metsmees"" selles tähenduses kirjeldab üldist kontseptsiooni või arhetüüpi.  See ei ole släng ega halvustav ja sobib seega nii neutraalsesse kui ka formaalsesse keelekasutusse.  Kuigi sõna võib esineda ka informaalsetes tekstides, ei ole see piiratud ainult nendega."
mihuke	missugune, milline	informaalsetes	"Minu treeningandmetes esineb ""mihuke"" peamiselt otsekõnes ja jutumärkides, mis viitab sellele, et tegemist on pigem kõnekeelse ja mitteformaalse sõnaga.  Samuti on see esinenud internetikommentaarides ja blogides.  Seega seostub see pigem informaalse suhtlusstiiliga."
mihukene	missugune, milline	informaalsetes	"""Mihukene"" kõlab küsiva asesõnana arhailiselt ja lapsekeelsena, mistõttu sobib see pigem informaalsesse suhtlusse ja ilukirjanduslikku otsekõnesse. Näiteks dialoogis, kus tegelane räägib lapsega või jäljendab lapse kõnepruuki.  See ei sobi ametlikesse dokumentidesse ega akadeemilistesse tekstidesse."
mikker	"helivõnkumist elektrivõnkumiseks muundav seade, mida kasutatakse heli võimendamisel, ülekandmisel või salvestamisel	 seade, mis teeb inimese häält valjemaks, kui ta räägib või laulab"	informaalsetes	"""Mikker"" on lühike ja mugav vorm sõnast ""mikrofon"".  Minu treeningandmete põhjal kasutatakse seda peamiselt argisuhtluses, näiteks jutusaadetes, blogides ja foorumites. See kõlab vabamalt ja argisemalt kui ""mikrofon"". Kuigi ""mikrofon"" on korrektne ja ametlik termin, sobib ""mikker"" paremini igapäevasesse kõnekeelde ja mitteametlikesse tekstidesse."
mikroskeem	väike elektrooniline terviktoode, mis koosneb ühte kesta paigutatud ja väljaviikudega ühendatud ühest või mitmest kiibist (kasutatakse elektronseadmetes)	neutraalsetes/formaalsetes	"""Mikroskeem"" on spetsiifiline termin, mis viitab konkreetsele elektroonikakomponendile.  Seda kasutatakse tehnilistes kirjeldustes, õpikutes ja muudes erialastes tekstides. Kuigi sõna võib esineda ka informaalsetes kontekstides (nt arvutihuviliste foorumites), on selle põhiline kasutusvaldkond siiski neutraalne ja formaalne keel."
mikrouun	"elektriga ahi, mis teeb toidu väga kiiresti soojaks	 mikrolainete abil kiiresti ja ühtlaselt (toitu) kuumutav elektriahi"	neutraalsetes/formaalsetes	"""Mikrouun"" on üldlevinud ja aktsepteeritud termin, mida kasutatakse nii igapäevakõnes kui ka ametlikes kirjutistes (nt tootekirjeldustes, kasutusjuhendites).  See ei ole släng ega omane ainult informaalsele suhtlusele."
millaski	millalgi, kunagi	informaalsetes	"Minu treeningandmetes esineb ""millaski"" peamiselt otsekõnes ja jutumärkides, mis viitab sellele, et tegemist on pigem kõnekeelse ja mitteformaalse sõnaga.  Samuti on see esinenud blogilaadsetes tekstides.  Seega kaldun arvama, et ""millaski"" on eeskätt informaalse stiili tunnus."
mimm	välimusele suurt rõhku panev, hrl efektne, silmahakkav tüdruk või noor naine	informaalsetes	"Sõna ""mimm"" selles tähenduses viitab halvustavalt pinnapealsele ja edevusele. Seega sobib see pigem argikeelde ja informaalsetesse tekstidesse, kus selline toon on aktsepteeritav.  See ei sobi ametlikku või neutraalsesse keelekasutusse."
miskipärast	"mingil ebamäärasel, teadmata põhjusel, ei tea miks	 mingil teadmata põhjusel, ei tea miks"	neutraalsetes	"""Miski pärast"" on küllaltki tavaline ja igapäevane väljend, mida kasutatakse nii kõnekeeles kui ka kirjalikes tekstides, mis ei ole rangelt formaalsed.  See ei ole spetsiifiliselt informaalne ega ka liiga ametlik."
misuke	missugune	informaalsetes	"Minu treeningandmetes esineb ""misuke"" peamiselt dialoogides ja jutustavas kõnekeeles, mis viitab sellele, et tegemist on pigem informaalse sõnaga.  See annab tekstile vestlusliku ja argisema tooni.  Formaalsetes või ametlikes tekstides seda eriti ei kohta."
misukene	missugune	informaalsetes	"Minu treeningandmetes esineb ""misukene"" peamiselt otsekõnes ja jutumärkides, mis viitab sellele, et tegemist on pigem kõnekeelse ja mitteformaalse sõnaga.  See on sarnane sõnaga ""missugune"", aga tundub olevat mängulisem ja emotsionaalsem."
mitu-setu	(ebamääraselt:) õige mitu	informaalsetes	"""Mitu-setu"" kõlab ebamäärase ja argise väljendina, mida tõenäolisemalt kasutatakse suulises kõnes või mitteametlikes tekstides.  See meenutab natuke lastekeelt või murdekeelt.  Oma treeningandmetes ei ole ma seda ametlikes tekstides kohanud."
mobla	"telefon, mida saab endaga kaasas kanda	 väike kaasaskantav mobiilsidevõrgus töötav raadiotelefon"	informaalsetes	"""Mobla"" on lühend sõnast ""mobiiltelefon"" ja seda kasutatakse peamiselt kõnekeeles ja mitteametlikes olukordades.  See on slängisõna ja seetõttu sobib pigem informaalsetesse tekstidesse."
mokalaat	mitme inimese (sisutühi) lobisemine	informaalsetes	"""Mokalaat"" tähenduses ""tühine lobisemine"" kannab endas negatiivset ja halvustavat varjundit, mis sobib pigem argikeelde ja mitteametlikku suhtlusse.  See ei ole sõna, mida kasutataks näiteks teadusartiklis või ametlikus kõnes."
mokamääre	huulevõie, huulepalsam	informaalsetes	"""Mokamääre"" kõlab rahvapärase ja humoorika sõnana, mida tõenäolisemalt kasutatakse lõdvestunud ja mitteametlikes olukordades. See sobiks hästi näiteks blogipostitusse või sõpradega vestlusesse.  Seevastu ametlikus dokumendis või teadusartiklis oleks selle kasutamine kohatu."
moosekant	pillimees, muusik	informaalsetes	"""Moosekant"" kõlab slängina ja humoorikana, seega sobib pigem mitteametlikku suhtlusse ja konteksti.  See meenutab sõna ""muusik"", aga on mängulisema ja kergema varjundiga."
moosima	"kellelegi midagi head lubama või pakkuma, et ta teeks seda, mida sina soovid	 meeldivate sõnade, lubaduste või mingi nipi abil kedagi mõjutama, et ta käituks või teeks nii, nagu mõjutaja soovib"	informaalsetes	"""Moosima"" selles tähenduses kõlab kõnekeelse ja mitteametlikuna.  See sobiks hästi näiteks dialoogi või jutustusse, kus tegelased suhtlevad omavahel vabalt.  See ei tundu sobivat ametlikku dokumenti või akadeemilisse teksti."
motikas	"kahe või kolme rattaga mootorsõiduk, mille mootori töömaht on vähemalt 50 cm3 ja mis liigub kiirusega vähemalt 45 km/h	 mootoriga sõiduk, millel on kaks ratast"	informaalsetes	"""Motikas"" on rahvapärane ja argikeelne sõna, mida kasutatakse peamiselt mitteametlikes vestlustes ja tekstides.  See kõlab slängina ja ei sobi ametlikku kõnepruuki ega teadusartiklitesse."
