"Katsesõna"	"Tähendus"	"vastus"	"põhjendus"
"tips"	"tütarlaps, neiu"	"informaalsetes"	"Sõna ""tips"" tähenduses ""tütarlaps, neiu"" on slängiline väljend, mida kasutatakse pigem kõnekeeles ja mitteametlikes olukordades. Sellised väljendid on tavaliselt levinud noorte seas ja esinevad sagedamini mitteametlikes tekstides nagu vestlused, sotsiaalmeedia postitused ja muud igapäevased suhtlusvormid. Formaalsetes või neutraalsetes tekstides eelistatakse tavaliselt neutraalsemaid ja ametlikumaid termineid."
"tipsi"	"tütarlaps, neiu"	"informaalsetes"	"Sõna ""tipsi"" kasutamine tütarlapse või neiu tähenduses on pigem slängiline ja kõnekeelne. Selliseid väljendeid kasutatakse tihti sõpradevahelises suhtluses, sotsiaalmeedias, foorumites ja muudes mitteametlikes kontekstides. Formaalsetes või neutraalsetes tekstides eelistatakse tavaliselt neutraalsemaid ja ametlikumaid termineid nagu ""tütarlaps"" või ""neiu""."
"tissitama"	"last rinnaga toitma"	"informaalsetes"	"Sõna ""tissitama"" on kõnekeelne ja omab veidi familiaarset või lõbusat varjundit, mistõttu seda kasutatakse pigem mitteametlikes kontekstides, nagu vestlused, blogid või sotsiaalmeedia. Neutraalsetes või formaalsetes tekstides eelistatakse tõenäoliselt kasutada väljendit ""last rinnaga toitma"" või ""imetama""."
"tohm"	"rumal, ohmakas, loll"	"informaalsetes"	"Sõna ""tohm"" tähenduses ""rumal, ohmakas, loll"" on tõenäoliselt kasutusel pigem informaalsetes kontekstides. Sellised sõnad, mis viitavad kellegi rumalusele või kohmakusele, on sageli kasutusel kõnekeeles, sõpradevahelistes vestlustes, sotsiaalmeedias ja muudes mitteametlikes olukordades. Formaalsetes või neutraalsetes tekstides eelistatakse tavaliselt neutraalsemaid või vähem hinnangulisi väljendeid."
"tohmakas"	"rumal, ohmakas, loll"	"informaalsetes"	"Sõna ""tohmakas"" on oma tähenduse tõttu pigem halvustav ja seda kasutatakse tihti igapäevases kõnekeeles, et kirjeldada kedagi rumalana või kohmakana. Sellised väljendid on tavaliselt levinud mitteametlikes olukordades, nagu sõpradevahelised vestlused, sotsiaalmeedia postitused või kommentaarid, kus keelekasutus on vabam ja vähem formaalne. Neutraalses või formaalses kontekstis eelistatakse tõenäoliselt vähem emotsionaalselt laetud sõnu."
"tohter"	"arst (kasutatakse sageli arsti perekonnanime ees)	 inimene, kelle töö on haigeid ravida	 kõrgema meditsiinilise haridusega inimene, kellele on antud õigus haigeid uurida ja ravi määrata"	"informaalsetes"	"Sõna ""tohter"" kasutatakse sageli mitteametlikes kontekstides, näiteks kõnekeeles või kirjanduses, kus soovitakse luua sõbralikumat või vähem formaalset tooni. Seda võib kohata ka arsti perekonnanime ees, et anda edasi tuttavlikkust või lugupidamist, kuid see ei ole tavapärane ametlikes dokumentides või teaduslikes tekstides, kus eelistatakse sõna ""arst""."
"tolk"	"aru, mõistus, taip(amine)"	"informaalsetes"	"Sõna ""tolk"" tähenduses ""aru, mõistus, taip(amine)"" kasutatakse pigem igapäevases kõnekeeles ja mitteametlikes olukordades. Seda võib kohata vestlustes, kus inimesed väljendavad oma mõtteid ja arusaamu lihtsas ja vahetus keeles. Formaalsetes ja neutraalsetes tekstides eelistatakse tõenäoliselt täpsemaid ja ametlikumaid väljendeid nagu ""mõistus"" või ""arusaam""."
"topka"	"viina- vms pits	 väike napsiklaas, (viina)pits"	"informaalsetes"	"Sõna ""topka"" kasutatakse pigem igapäevases kõnekeeles ja mitteametlikes olukordades, näiteks sõprade seltskonnas või vabas õhkkonnas, kus räägitakse alkoholi tarbimisest. Sellised väljendid on tavaliselt levinud slängis ja neid kasutatakse harva ametlikes või neutraalsetes tekstides."
"toto"	"kihlveokassa (nt hobuste võiduajamistel)"	"neutraalsetes/formaalsetes"	"Sõna ""toto"" tähenduses ""kihlveokassa"" on seotud spetsiifilise valdkonnaga, nagu hobuste võiduajamised ja kihlveod, mis on tavaliselt reguleeritud ja ametlikud tegevused. Selline terminoloogia on tõenäolisemalt kasutusel neutraalsetes või formaalsetes tekstides, näiteks spordiuudistes, ametlikes aruannetes või kihlveokontorite dokumentatsioonis, kus täpsus ja korrektne terminikasutus on olulised."
"totu"	"(hrl heatahtlikult:) rumal, taipamatu"	"informaalsetes"	"Sõna ""totu"" kasutatakse sageli heatahtlikult kellegi rumaluse või taipamatuse kirjeldamiseks. Selline väljendusviis on tavaliselt omane igapäevasele kõnekeelele ja mitteametlikele olukordadele, nagu vestlused sõprade vahel, sotsiaalmeedia postitused või kommentaarid. Formaalsetes või neutraalsetes tekstides eelistatakse tavaliselt täpsemaid ja neutraalsemaid väljendeid, mis ei kanna endas heatahtlikku või mängulist alatooni."
"transa"	"transportimine, vedu"	"informaalsetes"	"Sõna ""transa"" on lühendatud ja kõnekeelne vorm sõnast ""transportimine"" või ""vedu"". Sellised lühendatud ja lihtsustatud vormid on iseloomulikud informaalsetele tekstidele, nagu näiteks vestlused, blogid ja sotsiaalmeedia postitused, kus keelekasutus on tihti lõdvem ja vähem formaalne. Neutraalses või formaalses kontekstis eelistatakse tõenäoliselt täisvorme nagu ""transportimine"" või ""vedu""."
"transa"	"transporditööline"	"informaalsetes"	"Sõna ""transa"" tähenduses ""transporditööline"" on lühendatud ja kõnekeelne vorm, mis viitab sellele, et seda kasutatakse pigem mitteametlikes olukordades. Sellised lühendid ja slängisõnad on tavaliselt omased igapäevasele kõnekeelele, sotsiaalmeedia postitustele ja muudele mitteametlikele tekstidele, mitte ametlikele dokumentidele või formaalsetele tekstidele."
"trukk"	"hoog	 rõhk, surve"	"informaalsetes"	"Sõna ""trukk"" tähenduses ""hoog, rõhk, surve"" on tõenäoliselt släng või kõnekeelne väljend, mida kasutatakse pigem mitteametlikes olukordades. Sellised sõnad on tavaliselt levinud suulises kõnes, sotsiaalmeedias või noorte seas, kus keelekasutus on vabam ja vähem formaalne. Neutraalsetes või formaalsetes tekstides eelistatakse tõenäoliselt täpsemaid ja ametlikumaid termineid."
"trööpama"	"ohtralt kasutama, selle tõttu (ära) kulutama või rikkuma"	"informaalsetes"	"Sõna ""trööpama"" oma tähenduse ja kõnepruugi poolest sobib pigem igapäevasesse ja mitteametlikku suhtlusesse. Seda kasutatakse sageli kirjeldamaks olukordi, kus midagi on liigselt kasutatud või kulutatud, mis on tüüpiline sõnavara, mida kohtab rohkem vestlustes, blogides või sotsiaalmeedias. Formaalsetes tekstides eelistatakse tavaliselt neutraalsemaid ja täpsemaid väljendeid."
"tsiviil"	"erariie (hrl vastanduses sõjaväevormile)"	"neutraalsetes/formaalsetes"	"Sõna ""tsiviil"" tähenduses ""erariie (hrl vastanduses sõjaväevormile)"" on seotud ametliku kontekstiga, nagu sõjaväe ja tsiviilisikute eristamine. Selliseid termineid kasutatakse tavaliselt ametlikes dokumentides, aruannetes ja vestlustes, kus on oluline täpsus ja selgus, näiteks sõjaväe ja tsiviilisikute eristamisel. Seetõttu on see sõna pigem neutraalsetes või formaalsetes tekstides kasutusel."
"tudeerima"	"uurima, tundma õppima"	"neutraalsetes/formaalsetes"	"Sõna ""tudeerima"" on oma olemuselt neutraalne ja seda kasutatakse sageli kontekstides, mis on seotud hariduse, teaduse või akadeemilise uurimistööga. Sellised kontekstid on tavaliselt neutraalsed või formaalsed, kuna need eeldavad teatud tasemel täpsust ja ametlikkust. Sõna ei ole tavaliselt seotud igapäevase kõnepruugiga, mis viitaks selle kasutamisele informaalsetes tekstides."
"tudeerima"	"(kõrgkoolis) õppima"	"neutraalsetes/formaalsetes"	"Sõna ""tudeerima"" kasutatakse sageli kontekstides, mis on seotud hariduse ja akadeemilise maailmaga, nagu näiteks kõrgkoolis õppimine. Sellised kontekstid on tavaliselt neutraalsed või formaalsed, kuna need puudutavad haridust ja ametlikku õppetegevust. Kuigi sõna võib esineda ka mitteametlikes vestlustes, on selle peamine kasutus siiski seotud formaalsema kontekstiga, nagu akadeemilised tekstid või ametlikud arutelud hariduse teemal."
"tuksi"	"korrast ära mineku kohta, nt rikki, katkiseks, haigeks"	"informaalsetes"	"Sõna ""tuksi"" kasutatakse sageli igapäevases kõnekeeles ja mitteametlikes olukordades, et kirjeldada midagi, mis on läinud rikki või korrast ära. See on slängilaadne väljend, mida leidub tihti vestlustes, blogides, foorumites ja sotsiaalmeedias, kuid mitte ametlikes dokumentides või formaalsetes tekstides."
"tuksis"	"korrast ära, nt rikkis, katki, haige"	"informaalsetes"	"Sõna ""tuksis"" kasutatakse sageli igapäevases kõnekeeles, et kirjeldada midagi, mis on katki või korrast ära. See on slängilaadne väljend, mis sobib hästi mitteametlikesse vestlustesse, nagu sõpradevahelised vestlused, sotsiaalmeedia postitused või foorumid. Formaalsetes tekstides eelistatakse tõenäoliselt neutraalsemaid ja täpsemaid väljendeid nagu ""rikkis"" või ""katki""."
"turva"	"inimene, kelle töö on valvata ja kaitsta mingit hoonet, inimest või asutust	 töötaja, kes kaitseb objekte või inimesi, tagab üritustel korda, valvab valveseadmestiku üle vm"	"informaalsetes"	"Sõna ""turva"" kasutatakse sageli lühendina ja kõnekeeles, viidates turvatöötajale. Selline lühendatud ja lihtsustatud vorm on iseloomulik just mitteametlikule suhtlusele, nagu näiteks vestlused sõprade vahel, sotsiaalmeedia postitused või mitteametlikud arutelud. Ametlikes dokumentides ja formaalsetes tekstides eelistatakse tõenäoliselt kasutada täisvormi ""turvatöötaja""."
"täkutama"	"käivitusjuhtmete abil teiselt akult autot käivitama"	"informaalsetes"	"Sõna ""täkutama"" tundub olevat slängi või kõnekeele väljend, mida kasutatakse pigem igapäevases ja mitteametlikus suhtluses. Sellised väljendid on tavaliselt levinud sõpradevahelistes vestlustes, foorumites või sotsiaalmeedias, kus keelekasutus on vabam ja vähem formaalne. Neutraalses või formaalses kontekstis eelistatakse tõenäoliselt ametlikumat sõnavara, näiteks ""käivitusjuhtmete abil autot käivitama""."
"uimama"	"(uimasena) aeglaselt liikuma või tegutsema"	"informaalsetes"	"Sõna ""uimama"" kasutatakse sageli igapäevases kõnepruugis, et kirjeldada kellegi aeglast või uimasena tunduvat liikumist või tegutsemist. Selline väljend on omane pigem mitteametlikule suhtlusele, nagu vestlused sõprade vahel, sotsiaalmeedia postitused või blogid, kus keelekasutus on vabam ja vähem formaalne. Neutraalses või formaalses kontekstis eelistatakse tõenäoliselt täpsemaid või ametlikumaid väljendeid."
"umbluu"	"(millegi või kellegi ebateaduslikuks või muidu kahtlaseks peetava kohta, hrl seoses mitmesuguste pseudoteadustega, para- ja alternatiivõpetustega)	 segane, mitte tõsiselt võetav jutt, jama, totrus"	"informaalsetes"	"Sõna ""umbluu"" kasutatakse sageli kontekstides, kus väljendatakse isiklikku arvamust või kriitikat millegi suhtes, mida peetakse ebateaduslikuks või kahtlaseks. Sellised kontekstid on tihti levinud mitteametlikes vestlustes, nagu blogid, foorumid ja sotsiaalmeedia postitused, kus inimesed arutavad ja kritiseerivad erinevaid teemasid vabamas ja vähem formaalses keeles. Sõna ise kannab endas veidi kõnekeelset ja mitteametlikku tooni, mis sobib hästi sellistesse kontekstidesse."
"vaikelu"	"vaikne ja rahulik, oluliste sündmusteta ja tegevuseta olek"	"neutraalsetes/formaalsetes"	"Sõna ""vaikelu"" tähenduses ""vaikne ja rahulik, oluliste sündmusteta ja tegevuseta olek"" on pigem neutraalne või formaalne. Seda kasutatakse sageli kirjeldamaks olukordi või perioode, kus midagi erilist ei toimu, ja see sobib hästi ametlikumatesse tekstidesse, nagu esseed, artiklid või analüüsid. Samuti võib seda leida kirjanduses, kus kirjeldatakse tegelaste elu või olukordi. Sõna ei kanna endas slängi ega kõnekeele varjundeid, mis viitaksid informaalsetele kasutusvaldkondadele."
"vanakas"	"(likööri Vana Tallinn kohta)"	"informaalsetes"	"Sõna ""vanakas"" on lühend ja hüüdnimi liköörile Vana Tallinn, mis viitab sellele, et seda kasutatakse pigem igapäevases kõnepruugis ja mitteametlikes olukordades. Sellised lühendid ja hüüdnimed on tavaliselt omased sõpradevahelisele suhtlusele, sotsiaalmeediale ja muudele mitteametlikele tekstidele, kus formaalsus ei ole esmatähtis."
"veering"	"raha, eriti väiksem rahasumma"	"informaalsetes"	"Sõna ""veering"" kasutatakse sageli kõnekeeles, et viidata väiksemale rahasummale. Selline väljend on omane mitteametlikule suhtlusele, kus kasutatakse rohkem argikeelt ja slängi. Formaalsetes või neutraalsetes tekstides eelistatakse tavaliselt täpsemaid ja neutraalsemaid väljendeid, nagu ""raha"" või konkreetse valuuta nimetus."
"vereproov"	"analüüsimiseks soonest eraldatud veri"	"neutraalsetes/formaalsetes"	"Sõna ""vereproov"" kasutatakse tavaliselt meditsiinilises kontekstis, kus see viitab protseduurile, mille käigus võetakse patsiendilt veri analüüsimiseks. Selline terminoloogia on tavapärane meditsiinilistes dokumentides, teadusartiklites ja tervishoiuasutuste suhtluses, mis on pigem neutraalsed või formaalsed tekstid. Informaalses kontekstis võiks kasutada lihtsamaid või üldisemaid väljendeid nagu ""veri"" või ""veretesti tegemine""."
"vesistama"	"kui sa nutad, siis voolavad su silmadest pisarad, sest sa oled kurb või sul on valus	 kurbust, muret, valu vm pisaratega väljendama"	"informaalsetes"	"Sõna ""vesistama"" kasutatakse sageli igapäevases kõnepruugis ja sellel on veidi kõnekeelne varjund, mis viitab pigem emotsionaalsele ja isiklikule olukorrale. Sellised väljendid on tavaliselt levinud mitteametlikes olukordades, nagu vestlused sõprade vahel, sotsiaalmeedia postitused või blogid, kus väljendatakse isiklikke tundeid ja emotsioone. Formaalsetes tekstides eelistatakse tõenäoliselt neutraalsemaid või täpsemaid väljendeid, nagu ""nutma"" või ""pisaraid valama""."
"võmm"	"inimene, kes töötab politseis	 politseiasutuses töötav isik"	"informaalsetes"	"Sõna ""võmm"" kasutatakse sageli kõnekeeles ja mitteametlikes kontekstides, et viidata politseinikule. See on slängitermin, mis võib kanda ka negatiivset või familiaarset alatooni, mistõttu ei ole see sobiv ametlikesse või neutraalsetesse tekstidesse."
"võrr"	"väikesemahulise mootoriga kaherattaline sõiduk, abimootoriga jalgratas"	"informaalsetes"	"Sõna ""võrr"" kasutatakse sageli igapäevases kõnekeeles ja mitteametlikes kontekstides, nagu näiteks vestlused sõprade vahel, sotsiaalmeedia postitused ja foorumid. See on lühend sõnast ""võrratu"", mis viitab väikesele mootoriga jalgrattale, ning sellel on veidi mänguline ja mitteametlik varjund. Formaalsetes tekstides eelistatakse tõenäoliselt täpsemat ja ametlikumat terminoloogiat, nagu ""mootorratas"" või ""mootorrattas""."
"õudselt"	"väga, äärmiselt"	"informaalsetes"	"Sõna ""õudselt"" tähenduses ""väga, äärmiselt"" on pigem kõnekeelne ja seda kasutatakse tihti igapäevastes vestlustes, sotsiaalmeedias ja muudes mitteametlikes kontekstides. See väljend kannab endas teatud emotsionaalset laengut, mis sobib hästi mitteametlikesse olukordadesse, kuid ei ole tavapärane neutraalsetes või formaalsetes tekstides, kus eelistatakse neutraalsemaid ja täpsemaid väljendeid."
"äpu"	"inimene, kelle käes kõik äpardub, saamatu inimene"	"informaalsetes"	"Sõna ""äpu"" kasutatakse tavaliselt igapäevases kõnekeeles ja see kannab endas veidi negatiivset või naljatlevat varjundit, mis on iseloomulik mitteametlikule suhtlusele. Selliseid väljendeid leidub tihti vestlustes, kus inimesed väljendavad oma arvamust või emotsioone vabamas vormis, näiteks sotsiaalmeedias, foorumites või sõprade vahelises suhtluses. Formaalsetes tekstides eelistatakse tavaliselt neutraalsemaid ja täpsemaid väljendeid."
"ärikas"	"vaheltkasu teenimisega tegeleja, hrl ebaseadusliku äriga tegeleja"	"informaalsetes"	"Sõna ""ärikas"" kasutatakse sageli kõnekeeles ja mitteametlikes kontekstides, et viidata isikutele, kes tegelevad vaheltkasu teenimisega, sageli ebaseaduslikult. Selline terminoloogia on tavaliselt levinud vestlustes, sotsiaalmeedias ja muudes mitteametlikes tekstides, kus kasutatakse kõnekeelseid ja slängisõnu. Formaalsetes ja neutraalsetes tekstides eelistatakse tõenäoliselt täpsemaid ja neutraalsemaid termineid."
"üle soolama"	"liialdama, üle pakkuma"	"informaalsetes"	"Väljend ""üle soolama"" tähenduses ""liialdama, üle pakkuma"" on pigem kõnekeelne ja seda kasutatakse sagedamini igapäevastes vestlustes, sotsiaalmeedias ja muudes mitteametlikes kontekstides. Sellised väljendid on tavaliselt vähem levinud ametlikes või akadeemilistes tekstides, kus eelistatakse neutraalsemaid või formaalsemaid väljendeid."
