"Katsesõna","Tähendus","vastus","põhjendus"
"baarman","baaris hrl baarileti taga külastajaid teenindav kelner, inimene, kelle töö on baaris leti taga külastajaid teenindada","informaalsetes","Sõna ""baarman"" on pigem kõnekeelne ja igapäevases kasutuses levinud termin, mida kasutatakse baaris töötava inimese kohta. See ei ole ametlik ega formaalne nimetus, vaid pigem vaba ja sõbraliku tooniga sõna, mis sobib kasutamiseks pigem mitteametlikes kontekstides, näiteks sõpradevahelises vestluses või argistes olukordades. Formaalsetes tekstides võiks eelistada täpsemat või neutraalsemat väljendit, näiteks ""baari teenindaja""."
"bakid","ainult kõrvade ette ribana kasvatatud habe","informaalsetes","Sõna ""bakid"" tähenduses ""ainult kõrvade ette ribana kasvatatud habe"" on pigem kõnekeelne ja slängilik väljend, mida kasutatakse vabas, mitteametlikus kontekstis. See ei ole neutraalne ega formaalne termin, kuna ametlikes või tõsistes tekstides eelistatakse täpsemaid ja standardsemaid väljendeid, nagu näiteks ""külgpõsed"" või kirjeldav fraas. Sõna ""bakid"" seostub pigem noorte või subkultuuride keelekasutusega, mistõttu sobib see kõige paremini informaalsesse registrisse."
"banaanivabariik","väike, hrl ühele (kitsale) valdkonnale keskendunud maa, mis on seetõttu majanduslikult ja poliitiliselt ebakindel","informaalsetes","Sõna ""banaanivabariik"" on kujundlik ja sageli kasutatakse seda halvustava või iroonilise tooniga, et viidata riigi majanduslikule või poliitilisele ebastabiilsusele. See ei ole neutraalne ega ametlik termin, vaid pigem kõnekeelne ja emotsionaalselt laetud väljend, mis sobib pigem ajakirjanduslikesse, vestluslikesse või kriitilistesse kontekstidesse. Formaalses keeles eelistatakse täpsemaid ja neutraalsemaid termineid, nagu näiteks ""arengumaa"" või ""majanduslikult sõltuv riik"". Seetõttu sobib sõnale registrimärgend ""informaalne""."
"bardakk","kindla, ettenähtud korra puudumine millegi toimimises (nt asutuses, süsteemis)","informaalsetes","Sõna ""bardakk"" on laenatud vene keelest (бардак), kus see tähistab segadust või kaost, ning eesti keeles kasutatakse seda pigem kõnekeelses ja mitteametlikus kontekstis. See ei ole neutraalne ega formaalne termin, kuna ametlikes või tõsistes tekstides eelistatakse kasutada täpsemaid ja neutraalsemaid väljendeid nagu ""segadus"", ""kaos"" või ""korraldamatus"". Sõna ""bardakk"" võib kanda emotsionaalset või hinnangulist varjundit, mis sobib pigem vabamasse suhtlusse."
"beib","välimusele suurt rõhku panev, hrl efektne, silmahakkav tüdruk või noor naine","informaalsetes","Sõna ""beib"" on laenatud inglise keelest (baby) ning seda kasutatakse eesti keeles pigem kõnekeelses ja vabas kontekstis, näiteks noorte slängis või sõpradevahelises suhtluses. See ei sobi ametlikesse või formaalsetesse tekstidesse, kuna kannab endas kergemeelset või mänglevat tooni ning võib tunduda kohatu tõsistes või neutraalsetes olukordades. Seetõttu on sõna kasutamine piiratud peamiselt informaalse keelega."
"beibe","välimusele suurt rõhku panev, hrl efektne, silmahakkav tüdruk või noor naine","informaalsetes","Sõna ""beibe"" on laenatud inglise keelest (baby) ning seda kasutatakse eesti keeles pigem kõnekeelses ja vabas kontekstis. See viitab sageli nooruslikule, mängulisele või kergemeelsele toonile, mis ei sobi ametlikesse või formaalsetesse tekstidesse. Sõna kasutamine on seotud pigem sõpruskonna või tuttavate vahelise suhtlusega, mistõttu on see selgelt informaalse registri märgendit vajav sõna."
"bemar","üks Bayerische Motoren Werke AG automarke","informaalsetes","Sõna ""bemar"" on slängiväljend, mis viitab BMW automargile ja on kasutusel pigem kõnekeeles ning mitteametlikes kontekstides. See ei ole ametlik termin ega neutraalne nimetus, mistõttu ei sobi see formaalsetesse või ametlikesse tekstidesse. Tavaliselt kasutatakse ametlikes olukordades täisnimetust ""BMW"". Seetõttu on sõna ""bemar"" kasutamine piiratud informaalse keelega, näiteks sõpradevahelises vestluses või mitteametlikes sotsiaalmeedia postitustes."
"bemm","üks Bayerische Motoren Werke AG automarke","informaalsetes","Sõna ""bemm"" on kõnekeelne ja lühendatud vorm BMW automargist, mida kasutatakse pigem vabas ja sõbralikus kontekstis, näiteks sõprade vahelises vestluses või mitteametlikes olukordades. Formaalses või neutraalses keeles eelistatakse täiskuju ""BMW"", kuna see on ametlik ja tunnustatud nimetus. Seetõttu sobib ""bemm"" kasutamiseks peamiselt informaalses keeles."
"bläkk","piinlik tegu või olukord","informaalsetes","Sõna ""bläkk"" on slängiväljend, mis ei kuulu ametlikku ega formaalsesse keelde. Seda kasutatakse pigem noorte või sõpradevahelises suhtluses, mis viitab selle kasutusele peamiselt informaalses kontekstis. Formaalses või neutraalses keeles eelistatakse pigem standardseid väljendeid nagu ""piinlik olukord"" või ""ebamugav hetk"". Lisaks ei ole sõna ""bläkk"" laialdaselt tunnustatud ega fikseeritud ametlikes sõnaraamatutes, mis kinnitab selle mitteametlikku iseloomu. Seetõttu sobib sellele sõnale registrimärgend ""informaalne""."
"bolonka","Lõuna-Itaaliast pärit väike valge karvaga koer, üks koeratõuge","neutraalsetes","Sõna ""bolonka"" viitab konkreetsele koeratõule (täpsemalt bolognese tõug) ja seda kasutatakse pigem neutraalses kontekstis, näiteks loomaarmastajate, koerakasvatajate või tõu kirjeldustes. See ei ole seotud selgelt informaalse ega formaalse keelega, kuna tegemist on spetsiifilise terminiga, mida kasutatakse tõu tähistamiseks olenemata keelelisest registrist. Kui sõna kasutatakse argises vestluses, võib see kalduda informaalsuse poole, kuid üldiselt sobib see neutraalsesse konteksti, näiteks artiklites või tõu tutvustustes."
"boss","peremees, juht, ülemus","informaalsetes","Sõna ""boss"" on inglise keelest laenatud termin, mida kasutatakse eesti keeles peamiselt kõnekeeles või mitteametlikes kontekstides tähenduses ""peremees, juht, ülemus"". Formaalses või ametlikes tekstides eelistatakse pigem eestikeelseid vasteid nagu ""juht"", ""ülemus"" või ""direktor"". Seetõttu sobib sõnale ""boss"" registrimärgend ""informaalne"", kuna see peegeldab sõna kasutust pigem vabas ja sõbralikus suhtluses."
"bronn","hotellikoha, pileti vm tagamine, eelnevalt kinnipanek, seda tõendav dokument","informaalsetes","Sõna ""bronn"" on eesti keeles pigem kõnekeelne ja mitteametlik väljend, mis tuleneb tõenäoliselt vene keele sõnast ""бронь"". See ei ole ametlikes dokumentides või formaalsetes kontekstides tavapärane, vaid pigem kasutatakse igapäevases suhtluses. Formaalsemates olukordades eelistatakse sõnu nagu ""broneering"" või ""kinnitamine"". Seetõttu sobib sõnale ""bronn"" registrimärgend, mis viitab informaalsele kasutusele."
"bronnima","(kohta, ruumi, pileteid vm) ette tellima või kinni panema, millegi saamist tagama, midagi enda jaoks kinni panema, näiteks tuba hotellis, kohti või ruumi restoranis","informaalsetes","Sõna ""bronnima"" on eesti keeles pigem kõnekeelne ja mitteametlik väljend, mis on tõenäoliselt laenatud inglise keelest (book, booking) või vene keelest (бронировать). See ei ole ametlikes või formaalsetes kontekstides tavapärane, kus eelistatakse sõnu nagu ""reserveerima"" või ""ette tellima"". ""Bronnima"" kasutatakse pigem igapäevases suhtluses, näiteks sõprade vahel või mitteametlikes olukordades, mistõttu sobib see kõige paremini informaalseks registrimärgendiks."
"bukahoolik","inimene, kes kirglikult armastab raamatuid, on nendest sõltuvuses","informaalsetes","Sõna ""bukahoolik"" on mänguline ja kõnekeelne tuletis, mis on moodustatud sõnadest ""book"" (inglise keeles 'raamat') ja ""alkohoolik"", viidates sõltuvusele humoorikas või liialdatud võtmes. Selline sõnalooming ei sobi ametlikesse või formaalsetesse kontekstidesse, kuid on omane sõpruskonna vestlustele, sotsiaalmeediale või muudele lõdvestunud suhtlusolukordadele. Seetõttu kasutatakse seda pigem informaalsetes tekstides."
"burks","kahe poolega kukkel, mille vahel on liha ja muud lisandid, toit, kus kahe saia vahel on näiteks soe kotlet, juust, tomat, hapukurk ja salat koos kastmega","informaalsetes","Sõna ""burks"" on eesti keeles slängiväljend, mis on tuletatud ingliskeelsest sõnast ""burger"". Seda kasutatakse pigem kõnekeeles ja mitteametlikes olukordades, näiteks sõprade vahelises vestluses või sotsiaalmeedias. Formaalsemates või neutraalsetes kontekstides eelistatakse kasutada sõna ""burger"" või täpsemat kirjeldust, nagu ""hamburger"" või ""lihakukkel"". Seetõttu sobib sõnale ""burks"" registrimärgend ""informaalne""."
"bänner","pikk kitsas kujundatud reklaamtekst (nt veebilehel)","neutraalsetes","Sõna ""bänner"" on laenatud inglise keelest (banner) ja seda kasutatakse eesti keeles peamiselt veebireklaami või digitaalse meedia kontekstis. See ei ole selgelt seotud ainult informaalse või formaalse keelega, vaid pigem neutraalse, igapäevase või tehnilise keelekasutusega, mis sobib nii ametlikes kui ka mitteformaalsetes olukordades, näiteks turunduse ja IT-valdkonna tekstides. Sõna ei kanna endas emotsionaalset või stiililist varjundit, mis viitaks konkreetsele registrile. Seetõttu sobib see neutraalseks kasutuseks."
"dalmaatslane","mänguhimuline koer, kellel on iseloomulik valge tumedate tähnidega sile karv","neutraalsetes","Sõna ""dalmaatslane"" on tõutähistus, mis viitab konkreetsele koeratõule ning seda kasutatakse pigem neutraalses kontekstis, näiteks tõu kirjeldamisel, looma omaduste või välimuse mainimisel. See ei ole seotud formaalse ega informaalse keelekasutusega, vaid on pigem faktipõhine ja üldkasutatav termin, mis sobib enamikku olukordadesse, kus tõust räägitakse. Seetõttu ei ole vajadust lisada registrimärgendit, kuna sõna ei kanna endas selget emotsionaalset või kontekstuaalset varjundit."
"diil","rahaline, äriga seotud toiming või kokkulepe, toiming või seotud toimingute kogum, milles sisaldub vähemalt üks õiguslikku tagajärge kaasa toov tahteavaldus","informaalsetes","Sõna ""diil"" on laenatud inglise keelest (inglise keeles ""deal"") ning seda kasutatakse eesti keeles peamiselt kõnekeeles või mitteametlikes kontekstides tähistamaks äritehingut või kokkulepet. Formaalses või ametlikes tekstides eelistatakse kasutada täpsemaid ja neutraalsemaid termineid nagu ""tehing"", ""kokkulepe"" või ""leping"". Sõna ""diil"" võib kanda ka kerget varjundit, mis viitab mitteametlikule või isegi kahtlasele kokkuleppele, mis veelgi rõhutab selle sobivust pigem informaalsesse keelekasutusse."
"diip","tunnetuse poolest sügav ja mõttetihe","informaalsetes","Sõna ""diip"" tähenduses ""tunnetuse poolest sügav ja mõttetihe"" on slängiväljend, mis on pigem noorte või vabamas kontekstis kasutatav. See ei ole ametlikes ega formaalsetes tekstides kohane, kuna sellel puudub standardkeelne neutraalsus või formaalsus. Sõna kasutamine on seotud pigem kõnekeelse ja lõdva stiiliga, mistõttu sobib see kõige paremini informaalsesse konteksti."
"dino","suur sisalikulaadne ürgaja roomaja","informaalsetes","Sõna ""dino"" on lühend sõnast ""dinosaurus"" ning seda kasutatakse pigem kõnekeeles ja mitteametlikes kontekstides, näiteks lastekirjanduses, mängudes või igapäevases vestluses. Formaalses või teaduslikus keeles eelistatakse täispikka terminit ""dinosaurus"", mistõttu sõnale ""dino"" sobib registrimärgend ""informaalne""."
"disklahv","keeld mingi aja jooksul spordivõistlustel osaleda","informaalsetes","Sõna ""disklahv"" on slängiväljend, mis tuleneb tõenäoliselt sõna ""diskvalifitseerimine"" lühendamisest või mängulisest moonutamisest. See ei ole ametlik termin ega esine spordialases formaalses keeles, kus kasutatakse pigem täpseid väljendeid nagu ""võistluskeeld"" või ""diskvalifitseerimine"". Seetõttu sobib see pigem vabas, sõpradevahelises või mitteformaalses kontekstis kasutamiseks."
"dokk","dokumentaalfilm või -sari","informaalsetes","Sõna ""dokk"" on lühend sõnast ""dokumentaalfilm"" või ""dokumentaalsari"" ning seda kasutatakse pigem kõnekeeles ja mitteametlikes kontekstides, näiteks sõpradevahelises vestluses või meelelahutuslikus meedias. Formaalsemates tekstides, nagu akadeemilised artiklid või ametlikud dokumendid, eelistatakse täispikka ja neutraalsemat terminit ""dokumentaalfilm"" või ""dokumentaalsari"". Seetõttu sobib sõnale ""dokk"" registrimärgend, mis viitab selle kasutamisele pigem informaalses keeles."
"drinkima","alkoholi jooma","informaalsetes","Sõna ""drinkima"" on laenatud inglise keelest (verb ""to drink"") ja seda kasutatakse eesti keeles slängina või mitteametlikus kontekstis tähenduses ""alkoholi jooma"". See ei ole ametlik ega neutraalne väljend, vaid pigem noorte või sõpruskondade seas kasutatav kõnekeelne termin. Formaalses või neutraalses keeles eelistatakse kasutada väljendeid nagu ""alkoholi tarbima"" või ""jooma"". Seetõttu sobib sõnale ""drinkima"" registrimärgend ""informaalne""."
"dubljonka","pööratud lambanahkne (pool)kasukas","informaalsetes","Sõna ""dubljonka"" on vene keelest laenatud termin, mis viitab spetsiifilisele rõivaesemele – pööratud lambanahast kasukale. Eesti keeles ei ole see sõna laialt levinud ega ametlikes kontekstides kasutusel, pigem esineb see argises või kultuurilises kontekstis, näiteks vene kultuuri või ajaloo kirjeldustes. Seetõttu sobib see pigem informaalsetesse tekstidesse, kus kasutatakse kõnekeelset või kontekstispetsiifilist sõnavara. Formaalsetes või neutraalsetes tekstides eelistataks tõenäoliselt täpsemat või eestipärasemat kirjeldust, näiteks ""pööratud lambanahast kasukas""."
"ebaklapp","ebakõla, sobimatus","informaalsetes","Sõna ""ebaklapp"" tähenduses ""ebakõla, sobimatus"" ei ole ametlikes ega formaalsetes kontekstides tavapärane. See on pigem kõnekeelne või igapäevane väljend, mida kasutatakse vabamas suhtluses, näiteks vestlustes või mitteametlikes tekstides. Formaalsemates olukordades eelistatakse sõnu nagu ""ebakõla"" või ""sobimatus"", mis on neutraalsemad ja laiemalt aktsepteeritud. Sõna ""ebaklapp"" võib kanda ka kergelt emotsionaalset või hinnangulist varjundit, mis sobib pigem informaalsesse konteksti."
"ehitusmees","ehitaja, ehitustööline","informaalsetes","Sõna ""ehitusmees"" on kõnekeelne ja pigem mitteametlik väljend, mida kasutatakse igapäevases suhtluses. See ei ole ametlikes või formaalsetes tekstides tavapärane, kus eelistatakse neutraalsemaid või täpsemaid termineid nagu ""ehitaja"" või ""ehitustööline"". Sõna ""ehitusmees"" võib kanda ka teatavat familiaarsust või rahvalikku tooni, mis sobib pigem vabamas kontekstis. Seetõttu sobib sellele registrimärgend ""informaalne""."
"ekreiit","Eesti Konservatiivse Rahvaerakonna (EKRE) liige","informaalsetes","Sõna ""ekreiit"" on tuletatud erakonna nime lühendist EKRE ja on pigem kõnekeelne ning mitteametlik. Seda kasutatakse tõenäoliselt igapäevases suhtluses või sotsiaalmeedias, kuid mitte ametlikes dokumentides, uudistekstides või formaalsetes kontekstides, kus eelistatakse täpsemat ja neutraalsemat väljendit, näiteks ""EKRE liige"". Sõna võib kanda ka emotsionaalset või iroonilist varjundit, mis veelgi rõhutab selle sobivust pigem informaalsesse konteksti. Seetõttu on vajalik registrimärgend, mis viitab sõna kasutamisele informaalsetes tekstides."
"eks","endine abikaasa või elukaaslane","informaalsetes","Sõna ""eks"" tähenduses ""endine abikaasa või elukaaslane"" on kõnekeelne ja pigem vaba vestluse osa. Seda kasutatakse igapäevases suhtluses, kuid ametlikes või formaalsetes tekstides eelistatakse täpsemaid ja neutraalsemaid väljendeid, nagu ""endine abikaasa"" või ""endine elukaaslane"". Seetõttu sobib sõnale ""eks"" registrimärgend ""informaalne""."
