Katsesõna	Tähendus	vastus	põhjendus
sellane	selline, niisugune	informaalsetes	"Sõna ""sellane"" on ""selline"" kõnekeelne variant, mida kohtab peamiselt informaalsetes keskkondades nagu internetifoorumid, kommentaariumid ja sotsiaalmeedia postitused. See on lihtsustatud või mugandatud keelekasutuse näide, kus ""selline"" on muutunud ""sellaseks"". Formaalsetes või neutraalsetes tekstides (nt ametlikud dokumendid, ajakirjandus, teadusartiklid) kasutatakse reeglina standardkeelset vormi ""selline""."
semmima	kellegagi sõbrustama, teda meelitama, hrl millegi saavutamise nimel	informaalsetes	"Sõna ""semmima"" on oma olemuselt kõnekeelne ja mitteametlik väljend. See on levinud pigem vabamas suhtluses, sotsiaalmeedia postitustes, foorumites ja mitteametlikes vestlustes. Formaalsetes tekstides (nt ametlikud dokumendid, uudised) kasutatakse selle asemel neutraalsemaid väljendeid nagu ""läbi käima"", ""suhtlema"" või ""meelitama"". Sõna ""semmima"" kannab endas teatavat familiaarsust ja vabameelsust, mis ei sobi ametlikku keelekasutusse."
sihverplaat	(näo kohta)	informaalsetes	'Sihverplaat' näo tähenduses on selgelt kõnekeelne ja slängilik väljend, mida kasutatakse enamasti humoristlikus või iroonilises võtmes. See pole neutraalne sõna näo kohta, vaid pigem familiaarne ja vahel isegi veidi halvustav väljend, mida kohtab peamiselt vabamas suhtluses, internetikeeles ja mitteametlikus kontekstis. Sõna pärineb küll kella numbrilaua tähistusest, kuid selle ülekantud tähendus näo kohta on selgelt informaalse registri tunnus.
sihverplaat	kella, mõõteriista tunni- vm jaotisega osa	neutraalsetes/formaalsetes	Sõna 'sihverplaat' on tehniline termin, mida kasutatakse peamiselt neutraalses või formaalses kontekstis, näiteks kellassepatöö, mõõteriistade või tehniliste seadmete kirjeldustes. See ei ole argikõne sõna ega ka eriti informaalne väljend. Sõna päritolu (saksa k. Zifferblatt) ja kasutuskontekst viitavad pigem neutraalsele või formaalsele registrile. Seda kasutatakse sageli asjalikus kontekstis, kui on vaja täpselt viidata kella või mõõteriista vastavale osale.
siilipea	lühikeseks lõigatud püstjuuksed	informaalsetes	"'Siilipea' on kõnekeelne, mitteametlik väljend, mida kasutatakse peamiselt argises suhtluses ja vabamas kontekstis. See on metafoorne, piltlik väljend, mis võrdleb lühikeseks lõigatud püstiseid juukseid siili okastega. Sellist kujundlikku keelekasutust kohtab sagedamini just informaalsetes olukordades, näiteks sotsiaalmeedia postitustes, blogides või argivestlustes. Neutraalsemas või ametlikumas kontekstis (nt ajakirjanduses või ametlikes dokumentides) kasutatakse pigem kirjeldavamaid väljendeid nagu ""lühikeseks lõigatud juuksed"" või ""lühike soeng""."
sindrima	leebe kirumissõna, mida kasutatakse kellegi või millegi üle pahandades, kedagi sarjates, harva ka tunnustades	informaalsetes	Kuna tegemist on kirumissõnaga, isegi kui leebega, siis sellised väljendid kuuluvad tavaliselt informaalsesse keelekasutusse. Kirumissõnu ja emotsionaalseid hüüatusi kasutatakse enamasti mitteametlikus suhtluses, vabamas õhkkonnas ja informaalsetes tekstides nagu sotsiaalmeedia postitused, foorumid või igapäevane suuline suhtlus. Formaalsetes või neutraalsetes tekstides (nt ametlikud dokumendid, uudised, teadusartiklid) välditakse tavaliselt kirumissõnade kasutamist, isegi kui need on leebemad.
sitane	räpane, väga määrdunud, mustusega või sitaga koos	informaalsetes	Sõna 'sitane' on selgelt informaalse registri sõna, kuna see tuleneb vulgaarsest sõnast 'sitt' ning seda kasutatakse peamiselt argikeeles ja informaalsetes suhtlusolukordades. Kuigi sõna kirjeldab otseselt määrdunud olekut, on sellel tugev emotsionaalne ja halvustav varjund. Neutraalses või formaalses kontekstis kasutatakse tavaliselt neutraalsemaid sünonüüme nagu 'määrdunud', 'must' või 'räpane'. 'Sitane' sobib pigem argisesse kõnekeelde, sotsiaalmeediasse, foorumitesse või tegelaskõnesse, kus tahetakse väljendada tugevat emotsiooni või halvakspanu.
sitaratas	(sõimusõna)	informaalsetes	Sõna 'sitaratas' on selgelt vulgaarne sõimusõna, mis sisaldab roppu sõnatüve 'sit-'. Selliseid sõnu kasutatakse peamiselt informaalses suhtluses, eriti emotsionaalse väljenduse puhul. Seda võib kohata internetikommentaarides, foorumites, sotsiaalmeedia postitustes ja kõnekeeles, kuid mitte ametlikes dokumentides või formaalses kirjavahetuses. Sõimusõnad ja vulgaarsused on üldiselt informaalse registri tunnuseks.
sittuma	päraku kaudu väljaheiteid, rooja väljutama	informaalsetes	"Sõna 'sittuma' on selgelt vulgaarne ja madalstiilne väljend, mida kasutatakse peamiselt informaalses kõnekeeles ja mitteametlikes olukordades. Neutraalses või formaalses kontekstis kasutatakse selle asemel viisakamaid sünonüüme nagu ""roojama"" või ""väljaheidet eritama"". Sõna esineb tüüpiliselt just informaalsetes keskkondades nagu internetifoorumid, sotsiaalmeedia postitused või kõnekeelsed vestlused. Ametlikus keelekasutuses (nt meditsiinitekstid, ametlikud dokumendid) oleks selle sõna kasutamine sobimatu."
sogama	segast juttu rääkima, millegi kohta vassima, fakte moonutama	informaalsetes	"Sõna ""sogama"" antud tähenduses on oma olemuselt kõnekeelne ja mitteametlik. See väljendab negatiivset hinnangut kellegi ebausaldusväärse või segase jutu kohta ning seda kohtab sagedamini informaalsetes suhtlussituatsioonides, nagu sotsiaalmeedia kommentaarid, foorumid ja argivestlused. Formaalsetes tekstides (nt ametlikud dokumendid, uudised) kasutatakse selle asemel neutraalsemaid väljendeid nagu ""eksitavat infot jagama"" või ""fakte moonutama""."
sosku	lutipudel või lutt	informaalsetes	'Sosku' on hellitav, lapsekeelne sõna, mida kasutatakse peamiselt väikelastega suheldes või nendest rääkides. See on mitteametlik variant sõnadest 'lutt' või 'lutipudel'. Selliseid deminutiivseid või hellitavaid sõnu kohtab tavaliselt just informaalsetes kontekstides nagu perevestlused, lastega suhtlemine, foorumid ja blogid, kus vanemad jagavad oma kogemusi. Ametlikes või neutraalsetes tekstides (nt meditsiinilised juhendid, kasutusjuhendid) kasutatakse pigem neutraalseid vasteid 'lutt' või 'lutipudel'.
spets	"inimene, kes teab teatud valdkonnast palju	 inimene, kes tunneb hästi oma ala, hrl vastava haridusega inimene"	informaalsetes	Sõna 'spets' on lühendvorm sõnast 'spetsialist' ning selline lühendamine on iseloomulik just informaalsele keelekasutusele. Seda kasutatakse sageli kõnekeeles, foorumites, sotsiaalmeedia postitustes ja muudes mitteametlikes kontekstides. Formaalsetes või ametlikes tekstides (nt ametikirjad, teadusartiklid, ametlikud dokumendid) kasutatakse tavaliselt täispikka vormi 'spetsialist'. 'Spets' on seega kõnekeelne variant, mis annab tekstile vabama ja mitteametlikuma tooni.
stepsel	paikne seadis, millesse torgatakse pistik, et elektririistu vooluvõrku ühendada	informaalsetes	Sõna 'stepsel' on kõnekeelne variant standardkeelsest sõnast 'pistikupesa'. Seda kasutatakse enamasti igapäevases suhtluses, foorumites, blogides ja muudes mitteametlikes kontekstides. Sõna pärineb saksa keelest (Steckdose) ja on rahvakeeles levinud laensõna. Ametlikes dokumentides, kasutusjuhendites ja tehnilistes tekstides eelistatakse neutraalsemat terminit 'pistikupesa'.
studeerima	(kõrgkoolis) õppima	neutraalsetes/formaalsetes	"Sõna ""studeerima"" on pigem neutraalse või formaalse registriga sõna, mida kasutatakse sageli akadeemilises kontekstis ja ametlikumas keelekasutuses. See on laensõna, mis on eesti keeles juurdunud just kõrghariduse kontekstis kasutamiseks. Seda kohtab tihti CV-des, ametlikes dokumentides ja akadeemilistes tekstides. Kuigi sõna ei ole väga kõrgkeelne, ei ole see ka tüüpiline argikõne sõna - informaalses suhtluses kasutatakse tavaliselt lihtsalt ""õppima"" või ""ülikoolis käima""."
studeerima	uurima, tundma õppima	neutraalsetes/formaalsetes	"Sõna ""studeerima"" tähenduses ""uurima, tundma õppima"" on pigem neutraalse või formaalse registri sõna. See pärineb ladinakeelsest sõnast ""studere"" ning on kasutusel akadeemilises ja hariduskontekstis. Seda kasutatakse sageli kirjalikus keeles ja ametlikumas suhtluses, mitte niivõrd argises kõnekeeles või informaalsetes olukordades, kus eelistatakse tavaliselt lihtsamaid sünonüüme nagu ""uurima"" või ""õppima"". Sõna kannab endas teatud akadeemilist või intellektuaalset varjundit."
surmalaupäev	(aja kohta vahetult enne surma, surma läheduse kohta)	neutraalsetes/formaalsetes	Sõna 'surmalaupäev' on pigem poeetiline ja tõsise tooniga väljend, mida kasutatakse enamasti kirjanduslikes või muudes formaalsetes kontekstides, kus räägitakse surmast või elu lõpust. See ei ole argikõnes levinud väljend ning selle kasutus viitab pigem kõrgemale või neutraalsele stiilile. Sõna struktuur ja tähendusväli (liitsõna 'surm+laupäev') viitab samuti pigem läbimõeldud, kirjanduslikule kasutusele, mitte vabale suhtluskeelele või slängile.
susla	endisaegne kitsarööpmelise raudtee rong või vedur	ei kohaldu	Minu treeningandmetes ei ole piisavalt kontekste selle sõna kasutuse kohta, et teha kindlat järeldust selle registrilise kuuluvuse kohta. Kuna tegemist on spetsiifilise ajaloolise transpordivahendi nimetusega, siis ilma selgete kasutuskontekstideta ei saa määrata, kas seda kasutati/kasutatakse pigem informaalsetes või formaalsetes olukordades. Registrimärgendi määramiseks oleks vaja näha sõna tegelikku kasutust erinevates tekstides.
säh	(andmise, pakkumisega kaasnev väljend:) võta! võta vastu!	informaalsetes	"""Säh"" on kõnekeelne, emotsionaalne hüüdsõna, mida kasutatakse peamiselt suulises kõnes ja informaalses kirjalikus suhtluses. See väljend on oma olemuselt vaba ja sundimatu, sobides hästi mitteametlikku konteksti. Seda võib sageli kohata dialoogides, ilukirjanduses tegelaste otsekõnes, sotsiaalmeedias ja muudes vabama suhtlusstiiliga keskkondades. Formaalsetes tekstides (nt ametlikud dokumendid, teadusartiklid) kasutataks selle asemel neutraalsemaid väljendeid nagu ""palun"" või ""võtke""."
sähke	(andmise, ulatamise, pakkumisega kaasnev väljend:) võtke (vastu)!	informaalsetes	"""Sähke"" on kõnekeelne väljend, mida kasutatakse peamiselt vabamas suhtluses. See on emotsionaalsem ja familiaarsem variant neutraalsest ""palun"" või ""võtke"" sõnast. Seda tüüpi väljendeid kohtab sageli just argivestlustes, internetifoorumites ja mitteametlikus suulises suhtluses. Ametlikus või formaalses kontekstis (nt ametiasutuses, klienditeeninduses) oleks selle kasutamine ebasobilik ja ebaprofessionaalne."
sünt	klaverit meenutav elektrooniline muusikariist, mis tekitab ja töötleb helisid	neutraalsetes/formaalsetes	Sõna 'sünt' on muusikavaldkonna terminoloogiasse kuuluv tehniline termin, mida kasutatakse nii muusikaajakirjanduses, muusikateemalistes artiklites kui ka muusikariistade müügikuulutustes. See on lühend sõnast 'süntesaator', kuid on saanud iseseisvaks neutraalseks terminiks, mida kasutatakse professionaalses kontekstis ilma kõnekeelsuse varjundita. Sõna esineb sageli muusikaalastes kirjeldustes, arvustustes ja tehnilistes spetsifikatsioonides, mis viitab selle neutraalsele/formaalsele kasutusele.
süümekas	suur hingeline kannatus omaenese (halbade) tegude ja teistele põhjustatad kahju pärast, südametunnistuse piin	neutraalsetes/formaalsetes	Sõna 'süümekas' on pigem kirjanduslik ja emotsionaalselt laetud sõna, mida kasutatakse sageli ilukirjanduslikes tekstides, psühholoogilistes aruteludes ja tõsisemates kirjutistes, kus käsitletakse inimese sisemaailma ja moraalseid dilemmasid. See ei ole argikõnes väga levinud sõna ning sellel puuduvad informaalsele keelekasutusele omased tunnused (nt slängilisus või familiaarsus). Sõna kannab endas teatavat pühalikkust ja tõsidust, mis sobib paremini neutraalsesse või formaalsesse konteksti.
süütis	süüde, tulehakatis	ei kohaldu	Minu treeningandmetes ei ole piisavalt näiteid sõna 'süütis' kasutuse kohta selles tähenduses, et teha kindlaid järeldusi selle registrilise kuuluvuse kohta. Kuigi sõna tundub olevat seotud tule süütamise ja süütamisega, ei saa ma ilma konkreetsete kasutusnäideteta määrata, kas see on pigem informaalne või formaalne väljend. Sõna võib olla ka murdesõna või vananenud keelend, kuid ka selle kinnitamiseks puuduvad mul piisavad andmed.
tagument	istmik, tagumik	informaalsetes	Sõna 'tagument' on pigem kõnekeelne ja humoristlik variant sõnadest 'tagumik' või 'istmik'. See on levinud just vabamas suhtluses ja informaalsetes tekstides, kus soovitakse vältida otsesemaid väljendeid või lisada kõnele humoorikat varjundit. Sõna morfoloogiline struktuur (-ment liidet kasutav tuletis) viitab samuti teatud mängulisusele ja kõnekeelsusele, mitte neutraalsele või formaalsele kasutusele.
taguots	tagumik, istmik	informaalsetes	Sõna 'taguots' on pigem kõnekeelne ja leebe eufemism tagumiku kohta. See pole vulgaarne, kuid siiski mitteametlik väljend, mida kasutatakse enamasti vabamas suhtluses, blogides või informaalsetes tekstides. Ametlikes dokumentides või formaalsetes olukordades kasutatakse pigem neutraalseid termineid nagu 'tagumik' või 'istmik'. 'Taguots' on mänguline ja veidi humoorikas sõna, mis viitab selle kasutuskonteksti informaalsusele.
tagupool	"kehaosa, millel istutakse	 see osa kehast, mille peal sa istud"	informaalsetes	"Sõna ""tagupool"" selles tähenduses on pigem informaalne väljend, mida kasutatakse argises kõnepruugis ja vabamas suhtluses. Neutraalsemas või formaalses kontekstis kasutatakse tavaliselt sõnu ""tuharad"", ""istmik"" või ""tagumik"". ""Tagupool"" on leebem ja eufemistlikum viis viidata sellele kehaosale, mida sageli kasutatakse just vabamas vestluses või kui tahetakse vältida otsesemaid väljendeid. Seda kohtab tihti just informaalsetes keskkondades nagu blogid, foorumid ja igapäevane suhtlus."
takkajärele	"millegi toimumisest hiljem, mingi aja järel	 millegi toimumisest hiljem, pärastpoole, teatud aja järel"	neutraalsetes/formaalsetes	Sõna 'takkajärele' esineb sageli ajakirjanduses, ametlikes dokumentides ja kirjanduslikes tekstides, kus see väljendab neutraalsel või formaalsel viisil millegi hilisemat toimumist või järeldamist. See ei ole eriti omane slängile või väga vabale suhtluskeelele. Sõna kasutatakse tihti analüütilistes tekstides, kus kirjeldatakse või hinnatakse mingeid sündmusi tagantjärele. Selle kasutuskontekst viitab pigem neutraalsele või formaalsele registrile.
takkatraavi	muule lisaks, ka veel	informaalsetes	"Sõna 'takkatraavi' on kõnekeelne väljend, mida kohtab peamiselt vabamas suhtluses ja informaalsetes tekstides. See pole neutraalne või ametlik väljend - selle asemel kasutataks formaalses kontekstis pigem väljendeid nagu ""lisaks"", ""ka"", ""veel"" või ""täiendavalt"". Sõna kõnekeelset olemust rõhutab ka selle päritolu (seotud hobuste traavimisega) ja kujundlik kasutus ülekantud tähenduses."
tankist	isik, kelle nime all tegutseb keegi teine	informaalsetes	See on kõnekeelne, argine väljend, mida kasutatakse enamasti mitteametlikes kontekstides, eriti kui räägitakse variisikutest või skeemitamisest. Sõna on metafoorne laiendus sõjandusterminile ning selle kasutus antud tähenduses on pigem slängilik. Seda kohtab sageli just informaalsetes keskkondades nagu foorumid, kommentaariumid ja sotsiaalmeedia, kus arutatakse näiteks äritegevuse või omandisuhete varjatud külgi.
tatikas	(lapse, liiga noore inimese kohta, ka halvustavalt või sõimusõnana)	informaalsetes	Sõna 'tatikas' on selgelt informaalse registri sõna, kuna seda kasutatakse peamiselt kõnekeelses kontekstis ja sageli halvustava või sõimusõnana. See pole sõna, mida kohtaks ametlikes dokumentides või formaalses kirjavahetuses. Seda võib leida eelkõige argivestlustes, internetikommentaarides, foorumites ja muudes vabamas vormis suhtluskeskkondades. Sõna emotsionaalne laeng ja halvustav varjund viitab selgelt informaalsele kasutusele.
