Katsesõna	Tähendus	vastus	põhjendus	sünonüümid
prill	"kahest (optilisest) klaasist ja raamist koosnev ese, mida kantakse nägemise parandamiseks ja korrigeerimiseks või silmade kaitseks	 kahest klaasist ja raamist koosnev ese, mida inimesed kannavad silmade ees, et paremini näha"	neutraalsetes/formaalsetes	Sõna 'prill' on eesti keeles tavaline ja neutraalne termin prillide tähistamiseks, mida kasutatakse nii igapäevases kõnes kui ka ametlikes dokumentides ja meditsiinilistes tekstides. See esineb sageli ka ajakirjanduses, teadusartiklites ja optikafirmade veebilehtedel. Sõnal puuduvad selged stilistilised piirangud või informaalsuse märgid. Eesti Keele Instituudi sõnaraamatud käsitlevad seda neutraalse sõnana, millel puuduvad registrimärgendid. Sõna kasutatakse ka ametlikes kontekstides, näiteks meditsiinidokumentides ja retseptidel.	
proff	"mingil alal kutseliselt tegev isik	 oma ala meister"	informaalsetes	Sõna 'proff' on kõnekeelne lühend sõnast 'professionaal'. Eesti Keele Instituudi sõnaveeb.ee märgib seda kui argikeelset sõna. Seda kasutatakse sageli just vabamas suhtluses, sotsiaalmeedias, spordiaruteludes ja blogides. Neutraalsetes või formaalsetes tekstides (nt ametlikud dokumendid, teadusartiklid) eelistatakse täispikka vormi 'professionaal' või 'kutseline'. Sõna lühendatud vorm ja kõnekeelne olemus viitavad selgelt selle informaalsele kasutusele.	
prohvus	omaaegne leebe kirumissõna	informaalsetes	Sõna 'prohvus' on vananenud kõnekeelne väljend, mida leidub peamiselt vanemas ilukirjanduses tegelaste kõnes ja mõnedes murdetekstides. Eesti Keele Instituudi sõnaveeb märgib seda kui vananenud sõna. Kirumissõnad ja vandesõnad kuuluvad üldjuhul informaalse keelekasutuse juurde. Tänapäeval esineb see sõna harva ja peamiselt just informaalsetes kontekstides või ilukirjanduslikes dialoogides, kus püütakse edasi anda varasema aja kõnekeelt.	
pussakas	"(vana ja) imelik, korratult istuv riideese	 pulstunud, sassis karvaga loom"	informaalsetes	Sõna 'pussakas' on kõnekeelne ja emotsionaalse varjundiga väljend. Seda kinnitab sõna esinemine peamiselt informaalsetes kontekstides nagu foorumid, blogid ja sotsiaalmeedia postitused. Eesti Keele Instituudi sõnaveebis on see märgitud kõnekeelseks sõnaks. Sõna häälikuline koostis (reduplikatiivne struktuur) ja tähendusväli (halvustav, kirjeldav) viitavad samuti informaalsele kasutusele. Formaalsetes tekstides (nt ametlikud dokumendid, teadusartiklid) kasutatakse selle asemel neutraalsemaid väljendeid.	
püüne	lava näidendi vm lavateose esitamiseks, ka teatri kohta üldse	neutraalsetes/formaalsetes	"Sõna ""püüne"" on pigem kirjanduslik ja kõrgema stiiliga sõna, mida kasutatakse eelkõige kultuuritekstides, teatriarvustustes ja ilukirjanduses. Eesti Keele Instituudi korpustest ja Eesti Kirjakeele Korpusest nähtub, et sõna esineb peamiselt ajakirjanduses, teatrikriitikas ja kirjanduslikes tekstides, mitte niivõrd argikeeles või informaalses suhtluses. See on sünonüüm tavapärasemale sõnale ""lava"", kuid kannab endas teatavat poeetilist või pidulikumat varjundit. Sõna kasutatakse sageli just formaalsemas või neutraalsemas kontekstis, kui soovitakse väljenduda kirjanduslikumalt või kõrgstiilsemalt."	
rahapaber	paberist vm pehmest materjalist maksevahend	neutraalsetes/formaalsetes	"Sõna ""rahapaber"" esineb peamiselt neutraalses ja formaalses kontekstis, eriti majandustekstides, ajakirjanduses ja ametlikes dokumentides. Eesti Keele Instituudi korpustest ja meediatekstidest leiab selle sõna kasutust eelkõige asjalikus kontekstis, kus räägitakse maksevahendite või valuuta teemadel. Informaalses kõnekeeles kasutatakse sama mõiste väljendamiseks pigem sõnu nagu ""raha"", ""paberraha"" või ""kupüür"". ""Rahapaber"" on pigem neutraalne termin, millel puudub tugev stiilivarjund kõnekeelsuse või informaalsuse suunas."	
raksus	vargil, varastamas	informaalsetes	"Sõna ""raksus"" tähenduses ""vargil, varastamas"" on slängisõna, mida leidub peamiselt informaalsetes keskkondades. Seda kinnitavad Eesti Slängi Sõnaraamat ja erinevad slängisõnastikud, kus see on märgitud kui argikeel või släng. Sõna esineb peamiselt internetifoorumites, kommentaariumides ja mitteametlikus suhtluses. Ametlikes tekstides või uudistes kasutatakse selle asemel neutraalseid väljendeid nagu ""vargil"" või ""varastamas""."	
rets	kurjategija, kes pärast karistuse kandmist paneb toime uue kuriteo, paadunud kurjategija	informaalsetes	"Sõna ""rets"" on slängisõna, mis on tuletatud sõnast ""retsidivist"". See on levinud peamiselt kõnekeeles ja informaalsetes keskkondades. Seda kinnitavad ka erinevad slängisõnaraamatud ja veebiallikad, kus sõna esineb just informaalses kontekstis. Ametlikes dokumentides ja formaalsetes tekstides kasutatakse selle asemel täispikka terminit ""retsidivist"" või ""korduvkurjategija"". Sõna ""rets"" leiab kasutust peamiselt foorumites, kommentaariumides ja muudes mitteametlikes suhtluskeskkondades."	
ruudune	pindalalt teatud arvu ruutmeetrite suurune	ei kohaldu	"Sõna ""ruudune"" tähenduses ""pindalalt teatud arvu ruutmeetrite suurune"" ei ole eesti keele korpustes ega sõnaraamatutes sellises tähenduses dokumenteeritud. Tavapäraselt kasutatakse sõna ""ruudune"" hoopis tähenduses ""ruutudega kaetud, ruudumustriga"" (nt ruudune paber, ruudune särk). Pindala väljendamiseks kasutatakse eesti keeles tavaliselt konstruktsiooni ""x ruutmeetrit"" või ""x-ruutmeetrine""."	
ruunama	isast hobust (täkku) vm isaslooma kastreerima	neutraalsetes/formaalsetes	"Sõna ""ruunama"" on veterinaarmeditsiinis ja loomakasvatuses kasutatav erialatermin, mis esineb peamiselt erialases kirjanduses, õpikutes ja ametlikes dokumentides. Seda kinnitavad näited Eesti Keele Instituudi korpustest, kus sõna esineb enamasti neutraalses kontekstis, näiteks põllumajandusajakirjades ja -õpikutes. Tegemist ei ole slängisõnaga ega ka eriti argise väljendiga, vaid pigem tehnilise terminiga, mida kasutatakse konkreetse veterinaarmeditsiinilise protseduuri kirjeldamiseks."	
saltser	tsingi lahustamisel soolhappega saadava ühendi vesilahus, mida kasutatakse erinevate metallide (nt raua, terase, vase) tinaga jootmisel või puidu immutamiseks	neutraalsetes/formaalsetes	Sõna 'saltser' on tehniline termin, mida kasutatakse peamiselt erialases kontekstis, näiteks jootmistehnika ja metallitöötlemise valdkonnas. See esineb tehnilistes juhendites, õppematerjalides ja erialastes tekstides. Sõna on neutraalse või formaalse registriga, kuna see on spetsiifiline erialatermin, millel puudub argikõneline või informaalne variatsioon. Seda kinnitab ka sõna esinemine tehnilistes dokumentides ja käsiraamatutes, kus see on kasutusel oma täpses tehnilises tähenduses.	
samagonn	kodustes tingimustes valmistatud viin	informaalsetes	"Sõna ""samagonn"" on vene keelest laenatud slängilik väljend (vene k. самогон), mida kasutatakse peamiselt kõnekeeles ja informaalsetes kontekstides. Seda kinnitavad näited eesti keele korpustest, kus sõna esineb peamiselt foorumites, kommentaariumides ja ilukirjanduses tegelaste kõnes. Ametlikes või formaalsetes tekstides kasutatakse pigem neutraalsemaid väljendeid nagu ""puskar"", ""koduviin"" või ""isevalmistatud alkohol"". Sõna informaalset kasutust toetab ka asjaolu, et see tähistab ebaseaduslikku tegevust, millest räägitakse tihti just mitteametlikus kontekstis."	
samasooihar	inimene, kes tunneb seksuaalset ja emotsionaalset tõmmet samast soost inimese vastu	informaalsetes	Sõna 'samasooihar' esineb peamiselt informaalsetes keskkondades nagu kommentaariumid ja foorumid, sageli negatiivse või halvustava varjundiga. Neutraalsetes või formaalsetes kontekstides (nt ametlikud dokumendid, uudised, teadusartiklid) kasutatakse pigem termineid 'homoseksuaal', 'gei' või 'lesbi'. Etümoloogiliselt on sõna 'samasooihar' tuletis, mis koosneb sõnadest 'sama', 'soo' ja 'ihar', millest viimane kannab teatavat negatiivset konnotatsiooni, mis muudab sõna kasutuse pigem informaalseks ja kohati halvustavaks.	
sedapsi	sedamoodi, niimoodi	informaalsetes	"Sõna ""sedapsi"" on murdelise päritoluga kõnekeelne variant sõnast ""sedamoodi"". Eesti Keele Instituudi andmebaasides esineb see peamiselt informaalsetes kontekstides nagu foorumid ja kommentaariumid. Sõna ei esine ametlikes dokumentides ega formaalsetes tekstides. ""Eesti murrete sõnaraamat"" kinnitab selle murdelisust. Tänapäeval kasutatakse seda peamiselt vabamas suhtluses ja informaalses kirjalikus suhtluses, kus see annab tekstile kõnekeelse või murdelise varjundi."	
seebikas	peamiselt suhteid käsitlev (sentimentaalne, melodramaatiline) televisioonisari, milles on palju tegelasi ja tegevusliine ning mida näidatakse hrl igal argipäeval	informaalsetes	'Seebikas' on selgelt kõnekeelne sõna, mida kasutatakse peamiselt informaalsetes kontekstides. Seda kinnitavad mitmed allikad:	
seesamane	sama, seesama	informaalsetes	"Sõna ""seesamane"" on kõnekeelsem variant sõnadest ""sama"" või ""seesama"". Seda kinnitab ka Eesti Keele Instituudi sõnaveeb.ee, kus sõna esineb peamiselt ilukirjanduslikes tekstides ja internetikeeles. Sõna on moodustatud liitmise teel (see+sama+ne) ja selline vorm on iseloomulik just vabamale keelekasutusele. Ametlikes dokumentides või akadeemilistes tekstides kasutatakse tavaliselt neutraalsemaid vorme ""sama"" või ""seesama"". Sõna ""seesamane"" esineb sageli just blogides, foorumites ja sotsiaalmeedia postitustes, mis viitab selgelt selle informaalsele kasutusele."	
seesamune	sama, seesama	informaalsetes	"Sõna ""seesamune"" on kõnekeelsem variant sõnadest ""sama"" või ""seesama"". Seda kinnitab sõna kasutuskontekst erinevates allikates: sõna esineb sagedamini blogides, foorumites ja sotsiaalmeedia postitustes. Eesti Keele Instituudi keeleportaali Sõnaveeb andmetel on tegemist argikeelse sõnaga. Formaalsetes tekstides (nt ametlikud dokumendid, teadusartiklid) kasutatakse tavaliselt neutraalsemaid vasteid ""sama"" või ""seesama""."	
sehkendama	millegagi tegevuses olema, siia-sinna liikudes askeldama	informaalsetes	"Sõna ""sehkendama"" esineb sagedamini informaalsetes kontekstides. Seda kinnitavad mitmed allikad: 1) EKSS märgib sõna kui kõnekeelset, 2) sõna esineb sageli blogides, foorumites ja sotsiaalmeedia postitustes, kus kirjeldatakse igapäevaseid tegevusi vabamas vormis, 3) ajakirjanduses kasutatakse seda sõna peamiselt intervjuudes või vabamas stiilis artiklites, mitte ametlikes uudistekstides. Neutraalsemas või formaalses kontekstis kasutatakse pigem sõnu nagu ""askeldama"", ""toimetama"" või ""tegutsema""."	
sellane	selleaegne	informaalsetes	"Sõna ""sellane"" on arhailine ja kõnekeelne variant sõnast ""selleaegne"". Eesti Keele Instituudi andmebaasides esineb see peamiselt murdetekstides ja vanemas kirjakeeles. Tänapäeval kohtab seda peamiselt informaalsetes keskkondades nagu foorumid ja kommentaariumid, kus kasutatakse vabama stiiliga keelt. Neutraalses või formaalses kirjakeeles kasutatakse selle asemel sõna ""selleaegne"" või ""tollane""."	
sellane	selline, niisugune	informaalsetes	"Sõna ""sellane"" on murdelise päritoluga variant sõnast ""selline"" ning seda kohtab tänapäeval peamiselt informaalsetes keskkondades. Eesti Keele Instituudi andmebaasid näitavad, et sõna esineb sagedamini internetikeeles, foorumites ja sotsiaalmeedias. Samuti võib seda leida ilukirjanduses tegelaskõnes, kus see annab edasi kõnekeelsust või murdelist tausta. Kirjakeele normeeritud tekstides ja ametlikus suhtluses kasutatakse selle asemel sõna ""selline""."	
semmima	kellegagi sõbrustama, teda meelitama, hrl millegi saavutamise nimel	informaalsetes	"Sõna ""semmima"" esineb peamiselt informaalsetes kontekstides, mida kinnitavad järgmised tähelepanekud:"	
sihverplaat	(näo kohta)	informaalsetes	Sõna 'sihverplaat' kasutamine näo tähenduses on selgelt kõnekeelne ja humoorikas ülekantud tähendus. Seda kinnitavad Eesti Keele Instituudi sõnaraamatud, kus see on märgitud kõnekeelseks. Sõna esineb peamiselt informaalsetes kontekstides nagu foorumid, blogid ja sotsiaalmeedia postitused. Slängisõnaraamat kinnitab samuti selle informaalset kasutust. Neutraalsetes või formaalsetes tekstides (nt ametlikud dokumendid, uudised) kasutatakse selle asemel sõna 'nägu'.	
sihverplaat	kella, mõõteriista tunni- vm jaotisega osa	neutraalsetes/formaalsetes	"Sõna ""sihverplaat"" esineb sageli tehnilistes kirjeldustes, kellaasjandust puudutavates tekstides ja ajaloolistes dokumentides. Eesti Keele Instituudi korpustest leiab selle sõna kasutust peamiselt neutraalsetes kontekstides, näiteks ajakirjanduses ja tehnilist laadi tekstides. Sõna on laensõna saksa keelest (Zifferblatt) ja on eesti keeles kasutusel tehnilise terminina, mis viitab selle neutraalsele/formaalsele kasutusele. Sõna ei kanna emotsionaalset või kõnekeelset varjundit ning seda kasutatakse eelkõige asjalikus kontekstis kellade ja mõõteriistade kirjeldamisel."	
siilipea	lühikeseks lõigatud püstjuuksed	informaalsetes	"Sõna ""siilipea"" on kõnekeelne väljend, mida kohtab peamiselt informaalsetes kontekstides. Eesti Keele Instituudi sõnaveebis on see märgitud kui kõnekeelne sõna. Seda kinnitab ka sõna kasutus internetis - väljend esineb sageli blogides, foorumites ja sotsiaalmeedia postitustes. Formaalsetes tekstides (nt ajakirjanduses, ametlikes dokumentides) kasutatakse pigem neutraalsemaid väljendeid nagu ""lühikesed püstised juuksed"" või ""lühike soeng""."	
sindrima	leebe kirumissõna, mida kasutatakse kellegi või millegi üle pahandades, kedagi sarjates, harva ka tunnustades	informaalsetes	"Sõna ""sindrima"" esineb peamiselt informaalses keelekasutuses, mida kinnitavad erinevad internetiallikad. Seda kohtab sageli foorumites, kommentaariumides ja sotsiaalmeedia postitustes, kus inimesed väljendavad oma pahameelt või rahulolematust. Sõna on oma olemuselt kõnekeelne ja emotsionaalne, mida näitab ka selle kasutuskontekst - see on leebe kirumissõna. Eesti Keele Instituudi sõnaveebis on see märgitud kõnekeelseks väljendiks. Formaalsetes tekstides (nt ametlikud dokumendid, uudised, teadusartiklid) seda sõna tavaliselt ei kasutata."	
sitane	räpane, väga määrdunud, mustusega või sitaga koos	informaalsetes	Sõna 'sitane' on selgelt informaalse registri sõna, mida kasutatakse peamiselt kõnekeeles ja informaalsetes kirjalikes tekstides. Seda kinnitavad mitmed allikad: EKSS märgib sõna vulgarismina, see esineb sagedamini internetikommentaarides, foorumites ja sotsiaalmeedia postitustes. Sõna päritolu (tuletis sõnast 'sitt') ja emotsionaalne laeng viitavad samuti informaalsele kasutusele. Formaalsetes tekstides (nt ametlikud dokumendid, teadusartiklid) kasutatakse selle asemel neutraalsemaid sünonüüme nagu 'määrdunud' või 'räpane'.	
sitaratas	(sõimusõna)	informaalsetes	Sõna 'sitaratas' on selgelt vulgaarne sõimusõna, mis sisaldab roppu komponenti 'sit-'. Seda tüüpi sõnavara esineb peamiselt informaalsetes keskkondades nagu foorumid, kommentaariumid ja sotsiaalmeedia postitused. Sõna kasutuskontekst on emotsionaalne ja negatiivne, mis on omane just informaalsetele suhtlussituatsioonidele. Formaalsetes või neutraalsetes tekstides (nt ametlikud dokumendid, uudised) sellist sõimusõna ei kasutata, välja arvatud juhul, kui on vaja tsiteerida või kirjeldada kellegi kõnepruuki.	
sittuma	päraku kaudu väljaheiteid, rooja väljutama	informaalsetes	"Sõna ""sittuma"" on selgelt vulgaarne/argine väljend, mida kasutatakse peamiselt informaalses suhtluses. Eesti Keele Instituudi sõnaveebis on see märgitud vulgarismina. Neutraalsetes või formaalsetes kontekstides kasutatakse selle asemel sõnu nagu ""roojama"" või ""väljaheidet eritama"". ""Sittuma"" esineb peamiselt argikeelsetes keskkondades nagu foorumid, kommentaariumid ja kõnekeel, mitte ametlikes või akadeemilistes tekstides."	
sogama	segast juttu rääkima, millegi kohta vassima, fakte moonutama	informaalsetes	"Sõna ""sogama"" antud tähenduses esineb peamiselt informaalses kontekstis. Seda kinnitavad mitmed allikad: EKSS märgib selle kui kõnekeelse sõna, Sõnaveeb lisab samuti kõnekeele märgendi. Sõna kasutatakse sageli internetikommentaarides, foorumites ja sotsiaalmeedia postitustes, kus soovitakse väljendada, et keegi räägib segast juttu või moonutab fakte. Formaalsetes tekstides (nt ametlikud dokumendid, uudised) kasutatakse tavaliselt neutraalsemaid sünonüüme nagu ""eksitama"", ""moonutama"" või ""vale informatsiooni esitama""."	
sosku	lutipudel või lutt	informaalsetes	Sõna 'sosku' on selgelt lastekeelne hellitussõna, mida kasutatakse peamiselt informaalses suhtluses. Seda kinnitavad näited internetifoorumitest ja blogidest, kus vanemad kasutavad seda sõna omavahelises suhtluses (nt perefoorumid). Eesti Keele Instituudi sõnaveebis on see märgitud kui argikeelne sõna. Formaalsetes tekstides (nt meditsiinilised juhendid, ametlikud dokumendid) kasutatakse selle asemel neutraalseid termineid 'lutipudel' või 'lutt'.	
